ID,NodeFrom,NodeTo,R,G,X,B,S,Tap,Shift
1785,1345,1354,0.000052149,0,0.000263884,4.479483867,240.062242,1,0
1786,1357,1341,0,0,0,2.235180341,236.25173,1,0
1787,1357,1341,0,0,0,2.235180341,236.25173,1,0
1788,1358,1341,0,0,0,2.39483608,236.25173,1,0
1789,1358,1341,0,0,0,2.39483608,236.25173,1,0
1790,1359,1341,0,0,0,2.39483608,236.25173,1,0
1791,1376,1340,0,0,0.000054752,0.915359568,331.133473,1,0
1792,1376,1341,0,0,0,8.362919644,339.135548,1,0
1793,1379,1340,0,0,0.000044835,0.749621706,331.133473,1,0
1794,1379,1341,0,0,0,5.172845932,331.133473,1,0
1795,1311,1390,0.000060269,0,0.000314463,4.706042963,240.443293,1,0
1796,1370,1371,0.000126818,0,0.000622107,9.666014577,261.401108,1,0
1797,1370,1385,0.000060537,0,0.000268182,4.167775044,182.904565,1,0
1798,1370,1385,0.000060537,0,0.000268182,4.167775044,182.904565,1,0
1799,1381,1341,0,0,0.000014339,16.69390814,400.103737,1,0
1800,1381,1383,0,0,0,8.346193805,304.840942,1,0
1801,1383,1341,0,0,0,8.636615196,304.840942,1,0
1802,1384,1376,0,0,0,6.15814992,304.840942,1,0
1803,1378,1379,0,0,0,0.050177518,304.840942,1,0
1804,1385,1269,0.000069008,0,0.000340909,20.13486944,522.802216,1,0
1805,1390,1287,0.000101426,0,0.000527066,7.956937908,274.356848,1,0
1806,1390,1270,0.000242707,0,0.001010744,13.83378962,218.342325,1,0
1807,1242,1380,0,0,0.000047062,0.102362136,198.680084,1,0
1808,1280,1248,0,0,0,0.003284347,121.174274,1,0
1809,1251,1252,0.000181359,0,0.000674931,1.340560814,131.005395,1,0
1810,1258,1251,0.000105601,0,0.000392562,0.779484932,131.005395,1,0
1811,1260,1373,0.000235882,0,0.000562443,1.042780053,88.480083,1,0
1812,1250,1258,0.000137167,0,0.000509642,1.012126151,131.005395,1,0
1813,1250,1259,0.000137167,0,0.000511364,1.015410498,131.005395,1,0
1814,1250,1260,0.000024679,0,0.000093549,0.18337602,91.452283,1,0
1815,1250,1355,0.000136593,0,0.00050792,1.008841805,131.005395,1,0
1816,1262,1260,0.000281221,0,0.001057163,2.078991413,131.005395,1,0
1817,1262,1337,0.000100436,0,0.000386823,0.73405147,131.005395,1,0
1818,1284,1291,0.000173783,0,0.000447084,0.141226905,88.480083,1,0
1819,1284,1303,0.000140094,0,0.000356864,0.663985409,96.024897,1,0
1820,1289,1298,0.000022785,0,0.00008781,0.159838202,110.885893,1,0
1821,1289,1391,0.000132863,0,0.000414428,0.837508389,110.885893,1,0
1822,1271,1351,0.000309343,0,0.001185721,2.287000032,131.005395,1,0
1823,1315,1309,0.000395891,0,0.001646522,2.914310237,137.178424,1,0
1824,1274,1330,0.000074036,0,0.000371901,0.722556257,156.840665,1,0
1825,1297,1375,0.000262167,0,0.001078972,1.972250148,131.005395,1,0
1826,1297,1372,0.000246671,0,0.000971074,1.914774082,156.840665,1,0
1827,1330,1337,0.000082071,0,0.00031623,0.600488041,131.005395,1,0
1828,1335,1337,0,0,0.000035583,0.067329106,131.005395,1,0
1829,1339,1380,0,0,0.000031967,0.075539972,100000,1,0
1830,1338,1339,0,0,0,0.007116084,100000,1,0
1831,1346,1342,0.000587695,0,0.001524908,2.733123782,115.229876,1,0
1832,1346,1351,0.000486111,0,0.001153007,2.218028753,90.309129,1,0
1833,1346,1351,0.000486111,0,0.001153007,2.218028753,90.309129,1,0
1834,1346,1373,0.000151515,0,0.000371901,0.709418871,88.480083,1,0
1835,1346,1386,0.000156107,0,0.000372475,0.783864061,99.682988,1,0
1836,1346,1386,0.000156107,0,0.000372475,0.783864061,99.682988,1,0
1837,1355,1258,0,0,0,0.002189564,131.005395,1,0
1838,1355,1259,0,0,0,0.003284347,131.005395,1,0
1839,1355,1367,0.00004247,0,0.00011421,0.212935139,105.398756,1,0
1840,1248,1295,0.000012971,0,0.00004247,0.076634755,90.766391,1,0
1841,1377,1380,0,0,0,0.002189564,104.255602,1,0
1842,1391,1372,0,0,0.000038453,0.076634755,88.022822,1,0
1843,1281,1302,0.000444444,0,0.001333333,0.000226195,2.598076,1,0
1844,1313,1416,0,0,0,0.016725839,304.07884,1,0
1845,1547,1314,0,0,0.000010331,0.020253471,98.539835,1,0
1846,1318,1911,0,0,0,0.005473911,182.447304,1,0
1847,1317,1569,0,0,0.00001188,0.02955912,182.447304,1,0
1848,1911,1324,0,0,0,0.005473911,182.447304,1,0
1849,1390,3074,0,0,0.000015289,0.241764404,261.401108,1,0
1850,1280,3141,0.000025884,0,0.000078627,0.165312113,155.011619,1,0
1851,2536,1284,0,0,0,0.003831738,137.178424,1,0
1852,1288,2630,0.000022555,0,0.000122819,0.263295121,88.480083,1,0
1853,1289,2998,0,0,0.000041896,0.09907779,198.680084,1,0
1854,2577,1290,0,0,0,0.005473911,90.766391,1,0
1855,1291,2705,0.000489727,0,0.001367654,2.130993568,90.766391,1,0
1856,1297,3153,0.000116449,0,0.000329431,0.630594552,156.840665,1,0
1857,2705,1248,0.000229855,0,0.000755854,1.350413853,96.024897,1,0
1858,1299,2630,0.000061811,0,0.000301423,0.60486717,137.178424,1,0
1859,2626,1392,0,0,0,0,137.178424,1,0
1860,3044,1372,0,0,0,0.013684778,131.005395,1,0
1861,3060,1374,0,0,0,0.001642173,88.022822,1,0
1862,1391,3077,0.000013831,0,0.000071166,0.154911682,88.022822,1,0
1863,3083,1386,0.000537362,0,0.001309114,2.793336804,198.680084,1,0
1864,3153,1323,0.000200471,0,0.000564164,1.076718301,105.398756,1,0
1865,4227,1333,0.00001475,0,0.000080636,0.341024658,210.34025,1,0
1866,4628,1315,0,0,0.000028524,0.061307804,131.005395,1,0
1867,4631,1315,0,0,0.00001739,0.037222595,131.005395,1,0
1868,4669,1240,0,0,0.000062787,0.146700816,156.840665,1,0
1869,1240,5005,0,0,0.000020546,5.680277486,240.062242,1,0
1870,1300,4855,0.000061926,0,0.000179121,0.331719009,85.279254,1,0
1871,5098,1393,0,0,0,0.001094782,131.005395,1,0
1872,5128,1270,0.000044793,0,0.000345868,5.212379734,274.356848,1,0
1873,5128,1345,0.000097314,0,0.000712397,13.26815215,240.062242,1,0
1874,5185,1371,0,0,0.000042975,0.678156757,228.630707,1,0
1875,5185,1371,0,0,0.000042975,0.678156757,228.630707,1,0
1876,5286,1340,0.000021033,0,0.000154959,2.549930226,331.133473,1,0
1877,1340,5581,0.000013843,0,0.000131198,2.192605478,308.651454,1,0
1878,1371,5294,0.000042211,0,0.000368306,6.288915572,372.287001,1,0
1879,1371,5629,0.00008686,0,0.000426033,6.621911827,261.401108,1,0
1880,1370,5629,0.000041116,0,0.000201653,3.132293539,261.401108,1,0
1881,5543,1370,0,0,0,0.024328494,261.401108,1,0
1882,1381,5294,0.000071074,0,0.000620372,10.65740069,372.287001,1,0
1883,5675,1340,0,0,0.000014153,0.263051836,331.133473,1,0
1884,5173,1251,0,0,0,0.00492652,131.005395,1,0
1885,5173,1259,0.000107323,0,0.000398875,0.791527536,131.005395,1,0
1886,5330,1330,0,0,0.000010273,0.01970608,131.005395,1,0
1887,5402,1351,0,0,0,0.013137386,105.398756,1,0
1888,1351,5589,0.000370179,0,0.001421602,2.704112054,131.005395,1,0
1889,5360,1252,0.000156107,0,0.000342057,0.671648885,91.452283,1,0
1890,5420,1250,0.000096419,0,0.000370753,0.755399723,131.005395,1,0
1891,1367,5339,0.000027548,0,0.000103306,0.222788179,131.005395,1,0
1892,5478,1365,0.000016644,0,0.000041322,0.083750839,99.682988,1,0
1893,5564,1265,0.000088958,0,0.000331152,0.723651039,131.005395,1,0
1894,5520,1373,0.000011478,0,0.000024105,0.050907373,102.883818,1,0
1895,5530,1342,0.000215794,0,0.000539486,1.079455257,90.309129,1,0
1896,5530,1365,0.000208907,0,0.000519972,1.05591744,99.682988,1,0
1897,5622,1386,0.000028122,0,0.000071166,0.152722118,99.682988,1,0
1898,5633,1265,0.0000264,0,0.00009814,0.214577313,131.005395,1,0
1899,5676,1339,0,0,0.000034263,0.121520825,198.680084,1,0
1900,1397,1676,0,0,0.000065594,25.01713062,1378.01962,1,0
1901,1397,1676,0,0,0.000065594,25.01713062,1378.01962,1,0
1902,1434,1440,0,0,0,0.482548632,1106.43406,1,0
1903,1435,1440,0,0,0,0.492601728,1106.43406,1,0
1904,1440,1462,0,0,0.000065438,21.23716634,1106.43406,1,0
1905,1440,1684,0,0,0.000082413,33.16013878,1378.01962,1,0
1906,1462,1789,0,0,0.000029981,11.92799899,1378.01962,1,0
1907,1462,1968,0.000012437,0,0.000181875,73.04077256,1378.01962,1,0
1908,1462,1975,0,0,0.000038825,13.73755636,1378.01962,1,0
1909,1518,1584,0,0,0.000121275,48.25486316,1378.01962,1,0
1910,1518,1684,0,0,0.000074537,29.31482937,1378.01962,1,0
1911,1565,1584,0,0,0.000131725,52.98987161,1378.01962,1,0
1912,1584,1834,0,0,0.000046044,18.14081262,1378.01962,1,0
1913,1584,1894,0,0,0.000079912,32.35589106,1378.01962,1,0
1914,1676,1789,0,0,0.000053138,21.31759111,1378.01962,1,0
1915,1721,1789,0.0000125,0,0.00025,19.84247513,1378.01962,1,0
1916,1684,1878,0,0,0.000041556,16.55744992,1378.01962,1,0
1917,1789,1968,0.000010975,0,0.000159019,64.30965826,1378.01962,1,0
1918,1789,1975,0,0,0.000034331,11.93302554,1378.01962,1,0
1919,1780,1968,0,0,0.000029294,9.138264711,1105.74124,1,0
1920,1781,1968,0,0,0.000029281,9.133238163,1105.74124,1,0
1921,1743,1834,0,0,0.000021838,8.243539123,1378.01962,1,0
1922,1748,1789,0,0,0.000105506,42.62512912,1378.01962,1,0
1923,1755,1864,0,0,0.00007485,29.97833374,1378.01962,1,0
1924,1864,1878,0,0,0.000032238,12.82272458,1378.01962,1,0
1925,1410,1871,0.000100021,0,0.000624917,9.579344319,240.443293,1,0
1926,1416,1649,0.000167149,0,0.00089062,15.73749424,240.443293,1,0
1927,1519,1482,0.000143988,0,0.00075814,11.27473621,240.443293,1,0
1928,1482,1790,0.000015021,0,0.000081198,1.228588922,240.443293,1,0
1929,1482,1791,0.000012996,0,0.000082996,1.26052007,267.497927,1,0
1930,1482,1976,0.000013719,0,0.00007095,1.078056369,240.443293,1,0
1931,1871,1976,0.000045455,0,0.00023624,3.755711186,240.443293,1,0
1932,1394,1771,0.000030188,0,0.000113349,0.244136432,120.717013,1,0
1933,1398,1607,0.000033115,0,0.000231233,0.548485886,182.447304,1,0
1934,1398,1651,0.000052916,0,0.000325643,0.930017486,182.447304,1,0
1935,1398,1630,0.000114899,0,0.000325126,0.700113222,96.253527,1,0
1936,1398,1794,0.000113464,0,0.000296143,0.805212314,96.253527,1,0
1937,1398,1912,0.000253329,0,0.000711031,1.480145545,96.253527,1,0
1938,1400,1511,0.000061869,0,0.000253214,0.58516109,96.253527,1,0
1939,1400,1707,0,0,0,0.015874342,120.717013,1,0
1940,1400,1793,0.000095845,0,0.000379075,0.921259228,96.253527,1,0
1941,1401,1705,0,0,0.000016644,1.628488534,196.622408,1,0
1942,1399,1654,0,0,0.000012626,0.02955912,182.447304,1,0
1943,1399,1784,0.000040347,0,0.000261077,0.726387995,182.447304,1,0
1944,1403,1520,0.000182105,0,0.000495294,1.16539566,88.251453,1,0
1945,1403,1568,0.000202594,0,0.00057966,1.19002826,104.026972,1,0
1946,1663,1542,0,0,0.000028352,0.022990426,120.717013,1,0
1947,1663,1827,0.000010847,0,0.000061295,0.135752994,120.717013,1,0
1948,1406,1758,0.000029901,0,0.000209653,0.498125905,182.447304,1,0
1949,1406,1753,0,0,0.000050792,0.119878652,182.447304,1,0
1950,1405,1557,0.000133092,0,0.000343721,0.628404987,81.849793,1,0
1951,1405,1613,0.000016012,0,0.000058942,0.118236478,81.849793,1,0
1952,1547,1417,0,0,0,0.00492652,89.623237,1,0
1953,1409,1412,0.000068526,0,0.000208276,0.448313314,96.253527,1,0
1954,1409,1408,0.000042585,0,0.000112775,0.222240788,81.849793,1,0
1955,1411,1408,0.00006514,0,0.0001743,0.321318578,76.591287,1,0
1956,1411,1626,0.000145489,0,0.000318239,0.635521072,76.591287,1,0
1957,1412,1536,0.000148301,0,0.000559803,1.197691735,120.717013,1,0
1958,1414,1477,0.000088499,0,0.000453398,1.041685271,120.717013,1,0
1959,1414,1799,0.00010893,0,0.000509068,1.16539566,120.717013,1,0
1960,1417,1477,0.000016472,0,0.000102732,0.316939449,182.447304,1,0
1961,1418,1419,0,0,0,0.262200339,196.622408,1,0
1962,1418,1415,0,0,0,0.228809481,196.622408,1,0
1963,1418,1690,0.000043618,0,0.000230487,0.469114176,144.265976,1,0
1964,1433,1767,0.000035124,0,0.000128616,0.291759458,120.717013,1,0
1965,1433,1986,0.00007461,0,0.000281221,0.59994065,120.717013,1,0
1966,1421,1433,0,0,0,0.008758258,120.717013,1,0
1967,1442,1447,0.000013659,0,0.000050505,0.112215176,120.717013,1,0
1968,1442,1523,0,0,0.000045799,4.296472775,196.622408,1,0
1969,1442,1685,0.00004379,0,0.000303145,0.728030168,182.447304,1,0
1970,1442,1685,0.00004379,0,0.000303145,0.728030168,182.447304,1,0
1971,1442,1881,0.000035124,0,0.000130223,0.289569894,120.717013,1,0
1972,1443,1854,0.000039314,0,0.000180096,0.419848977,120.717013,1,0
1973,1443,1863,0.000037994,0,0.000142792,0.308181192,120.717013,1,0
1974,1424,1422,0,0,0,0.001094782,182.447304,1,0
1975,1424,1674,0.000356635,0,0.000712293,1.388731231,74.076349,1,0
1976,1424,1773,0.000076791,0,0.000286444,0.626215423,120.717013,1,0
1977,1452,1430,0.000102158,0,0.000384527,0.828750131,120.717013,1,0
1978,1452,1681,0.00015955,0,0.000596304,1.296222134,120.717013,1,0
1979,1446,1513,0.000037362,0,0.000099059,0.206913837,96.253527,1,0
1980,1446,1626,0.000293503,0,0.000561065,1.086571341,76.591287,1,0
1981,1444,1771,0,0,0.000029213,0.062949977,120.717013,1,0
1982,1444,1773,0.000011708,0,0.000043962,0.094698661,120.717013,1,0
1983,1453,1753,0,0,0.000011478,0.020800862,120.717013,1,0
1984,1425,1661,0.000051997,0,0.000160813,0.32733988,105.856017,1,0
1985,1425,1807,0.000063017,0,0.000194789,0.396311159,105.856017,1,0
1986,1447,1881,0.000022612,0,0.000083735,0.186660366,120.717013,1,0
1987,1448,1573,0.000079947,0,0.000300448,0.646468894,241.434026,1,0
1988,1448,1569,0.000113923,0,0.000427284,0.922901401,241.434026,1,0
1989,1448,1776,0.000031566,0,0.000118228,0.256179037,120.717013,1,0
1990,1450,1430,0.000714073,0,0.001882863,3.951068988,88.022822,1,0
1991,1450,1861,0.000082759,0,0.000225551,0.448860705,96.253527,1,0
1992,1450,1921,0.000032599,0,0.000122532,0.263842512,120.717013,1,0
1993,1426,1457,0.000087179,0,0.000326446,0.707776697,120.717013,1,0
1994,1426,1464,0.000079258,0,0.000416667,0.808496661,144.265976,1,0
1995,1426,1994,0.000067723,0,0.000253616,0.550128059,120.717013,1,0
1996,1456,1576,0.000073634,0,0.000387626,0.751020595,144.265976,1,0
1997,1427,1430,0,0,0,0.001642173,120.717013,1,0
1998,1451,1665,0.000073347,0,0.000193354,0.407258981,96.253527,1,0
1999,1451,1678,0.000087982,0,0.000237029,0.507431553,96.253527,1,0
2000,1451,1907,0.000043274,0,0.000161846,0.35197248,120.717013,1,0
2001,1441,1504,0.000101756,0,0.000381371,0.826560567,120.717013,1,0
2002,1441,1982,0.000048382,0,0.000181359,0.393026813,120.717013,1,0
2003,1449,1490,0.000089646,0,0.000228822,0.424228106,83.450208,1,0
2004,1449,1885,0.000170684,0,0.000426882,0.810138834,83.450208,1,0
2005,1457,1524,0.000223542,0,0.000450758,0.869804464,76.591287,1,0
2006,1492,1686,0.00007966,0,0.000241162,1.11065655,120.717013,1,0
2007,1492,1880,0.000049702,0,0.000186754,0.402332461,120.717013,1,0
2008,1459,1736,0.000123737,0,0.00046832,0.991325289,120.717013,1,0
2009,1459,1778,0.000097681,0,0.00036444,0.794811883,120.717013,1,0
2010,1496,1491,0.00004247,0,0.000135445,0.272053379,90.53776,1,0
2011,1496,1595,0.000050792,0,0.000156107,0.304349454,90.53776,1,0
2012,1460,1862,0.000043331,0,0.000163051,0.350330307,120.717013,1,0
2013,1463,1760,0.000044249,0,0.000239153,0.501957642,120.717013,1,0
2014,1463,1951,0.000019743,0,0.000087064,1.110109159,182.447304,1,0
2015,1463,1992,0.000013946,0,0.000036961,0.077729537,96.253527,1,0
2016,1464,1680,0.000010904,0,0.000049931,0.20800862,182.447304,1,0
2017,1464,1901,0.00004775,0,0.000178891,0.387552902,120.717013,1,0
2018,1464,2001,0.000172348,0,0.000442321,0.89772141,81.849793,1,0
2019,1466,1487,0,0,0.000025941,0.055833893,120.717013,1,0
2020,1474,1476,0.000031164,0,0.000088441,0.547938495,166.671785,1,0
2021,1474,1554,0.000060262,0,0.000176653,0.873088811,120.717013,1,0
2022,1494,1479,0.000042757,0,0.000160526,0.345403787,120.717013,1,0
2023,1494,1640,0.000037305,0,0.000140152,0.301612498,120.717013,1,0
2024,1499,1538,0.000115186,0,0.000587351,1.191123042,144.265976,1,0
2025,1475,1534,0.000065542,0,0.000333792,0.678764969,144.265976,1,0
2026,1475,1540,0.000044651,0,0.000313877,0.741714946,182.447304,1,0
2027,1475,1865,0.00004643,0,0.000323978,0.775105803,182.447304,1,0
2028,1476,1539,0.000044594,0,0.000313189,0.740072773,182.447304,1,0
2029,1476,1697,0.000040921,0,0.000156738,0.70887148,166.671785,1,0
2030,1513,1966,0.00007857,0,0.000238522,0.492104602,96.253527,1,0
2031,1458,1865,0.000098887,0,0.000263372,0.558338926,84.364731,1,0
2032,1458,1908,0.000203857,0,0.000685893,1.356435156,85.736515,1,0
2033,1500,1857,0.000090794,0,0.000259412,0.531516762,94.653113,1,0
2034,1500,1916,0.000080349,0,0.000544077,1.186196522,120.717013,1,0
2035,1504,1788,0.000112202,0,0.000299529,0.616362383,96.253527,1,0
2036,1503,1493,0.000093033,0,0.000249483,0.509073727,96.253527,1,0
2037,1508,1505,0.000057679,0,0.000216311,0.465829829,120.717013,1,0
2038,1508,1863,0.000043675,0,0.000163854,0.353614653,120.717013,1,0
2039,1491,1487,0,0,0,0.017516515,120.717013,1,0
2040,1510,1545,0.000625459,0,0.00171017,3.368097463,96.253527,1,0
2041,1510,1999,0.000178949,0,0.000448864,0.862140989,81.849793,1,0
2042,1511,1785,0.000024506,0,0.000112087,0.263842512,96.253527,1,0
2043,1478,1833,0.000041265,0,0.000221648,0.448860705,144.265976,1,0
2044,1478,1990,0.000030475,0,0.000149506,1.450039034,144.265976,1,0
2045,1469,1473,0,0,0,0.00492652,120.717013,1,0
2046,1471,1473,0,0,0,0.005473911,120.717013,1,0
2047,1473,1898,0,0,0.000024851,0.05473911,120.717013,1,0
2048,1515,1742,0.000064279,0,0.000241047,0.521116331,120.717013,1,0
2049,1515,1756,0.000050735,0,0.00019037,0.411090719,120.717013,1,0
2050,1516,1672,0.000018423,0,0.000126263,0.311465538,182.447304,1,0
2051,1516,1969,0.000047865,0,0.000358701,0.73897799,182.447304,1,0
2052,1465,1514,0,0,0.000014405,0.030653902,182.447304,1,0
2053,1465,1749,0.000046258,0,0.000322716,0.771821457,182.447304,1,0
2054,1531,1737,0.000010101,0,0.000037821,0.082108666,120.717013,1,0
2055,1487,1527,0,0,0.000024908,0.055286502,120.717013,1,0
2056,1501,1538,0.000091024,0,0.000340966,0.738430599,241.434026,1,0
2057,1501,1906,0.000054867,0,0.000206152,0.443934185,241.434026,1,0
2058,1522,1823,0.000122303,0,0.000662764,1.223966508,144.265976,1,0
2059,1512,1413,0.000133953,0,0.000273531,0.496483731,69.732366,1,0
2060,1512,1991,0.000087753,0,0.000328512,0.711608435,120.717013,1,0
2061,1512,2012,0.00008517,0,0.000318928,0.690807573,120.717013,1,0
2062,1526,1807,0.000205292,0,0.000502296,0.938775743,81.849793,1,0
2063,1526,1991,0.000033345,0,0.000124885,0.270411205,120.717013,1,0
2064,1520,1522,0,0,0,0.008758258,120.717013,1,0
2065,1520,1489,0.000040461,0,0.000282312,0.675480622,182.447304,1,0
2066,1520,1693,0.000075528,0,0.000405934,0.822181438,144.265976,1,0
2067,1520,1822,0.000035296,0,0.000135331,0.280264245,120.717013,1,0
2068,1520,1835,0.000258838,0,0.001321166,3.304600095,144.265976,1,0
2069,1521,1833,0.000046602,0,0.000249828,0.596108912,144.265976,1,0
2070,1521,1881,0.000040174,0,0.000150597,0.325697707,120.717013,1,0
2071,1521,1881,0.000040174,0,0.000150597,0.325697707,120.717013,1,0
2072,1521,1886,0.000024793,0,0.000058138,0.399048115,120.717013,1,0
2073,1523,1601,0,0,0.000022326,2.091581408,196.622408,1,0
2074,1525,1526,0.00003059,0,0.000114555,0.24796817,120.717013,1,0
2075,1525,1567,0.000077135,0,0.000288797,0.625120641,120.717013,1,0
2076,1537,1558,0.000054522,0,0.000204832,0.440649839,120.717013,1,0
2077,1537,1593,0.000057392,0,0.000215794,0.464187656,120.717013,1,0
2078,1468,1507,0.000033402,0,0.000099403,0.184470802,89.623237,1,0
2079,1468,1585,0.000085916,0,0.000328972,0.500315469,89.623237,1,0
2080,1488,1604,0.000154442,0,0.000577766,1.251336064,120.717013,1,0
2081,1488,1925,0.000086203,0,0.000320764,0.701208004,120.717013,1,0
2082,1538,1720,0.000137913,0,0.000687615,1.503135971,144.265976,1,0
2083,1538,1909,0.000061983,0,0.000233012,0.504147207,241.434026,1,0
2084,1534,1670,0.00018222,0,0.000686352,1.403510791,96.253527,1,0
2085,1535,1717,0.000034607,0,0.000241506,0.577497615,182.447304,1,0
2086,1535,1955,0.000063131,0,0.000440197,1.053727875,182.447304,1,0
2087,1529,1533,0,0,0.000012454,0.026822164,120.717013,1,0
2088,1536,1580,0.000070937,0,0.000269858,0.568191966,120.717013,1,0
2089,1505,1585,0.000065083,0,0.000453914,1.085476559,182.447304,1,0
2090,1505,1825,0.00011576,0,0.000453914,2.685500756,120.717013,1,0
2091,1493,1912,0.000188131,0,0.000502066,1.034021795,96.253527,1,0
2092,1479,1866,0.000035009,0,0.000138717,0.298328152,120.717013,1,0
2093,1480,1607,0.000123623,0,0.000364842,0.746094075,77.963071,1,0
2094,1480,1797,0.000032369,0,0.00013315,0.31256032,120.717013,1,0
2095,1483,1845,0.000067837,0,0.000214589,0.44119723,85.736515,1,0
2096,1483,1978,0.000091368,0,0.00024604,0.468019394,81.849793,1,0
2097,1484,1792,0.000077652,0,0.000229396,0.493746776,96.253527,1,0
2098,1484,1876,0.000027032,0,0.000117941,0.246873388,120.717013,1,0
2099,1484,1944,0.000045282,0,0.000119892,0.252347299,96.253527,1,0
2100,1495,1583,0.000077766,0,0.000380969,0.838603171,144.265976,1,0
2101,1495,1822,0.000032599,0,0.000168101,0.333361182,144.265976,1,0
2102,1495,1906,0.000085572,0,0.000321511,0.692997138,241.434026,1,0
2103,1541,1613,0.000035296,0,0.000246212,0.589540219,182.447304,1,0
2104,1490,1839,0.000118629,0,0.000332243,0.64975324,83.450208,1,0
2105,1524,1795,0.00010365,0,0.000289428,0.59008761,96.024897,1,0
2106,1726,1635,0.000014291,0,0.00004511,0.08922475,101.512034,1,0
2107,1726,1733,0,0,0.000017275,0.036127813,120.717013,1,0
2108,1514,1788,0.000051194,0,0.000135732,0.283001201,96.253527,1,0
2109,1543,1767,0.000064853,0,0.000162649,0.293401632,81.849793,1,0
2110,1544,1667,0.000129132,0,0.000315083,0.596108912,88.022822,1,0
2111,1545,1872,0.000048955,0,0.000132117,0.279169463,96.253527,1,0
2112,1542,1836,0.000044823,0,0.000168561,0.362372911,120.717013,1,0
2113,1549,1407,0,0,0,0.003284347,120.717013,1,0
2114,1549,1826,0.000012339,0,0.000046373,0.101814745,120.717013,1,0
2115,1549,1836,0.000049472,0,0.000185606,0.400690288,120.717013,1,0
2116,1402,1915,0,0,0.000020087,0.039959551,83.450208,1,0
2117,1554,1555,0.000025195,0,0.00015668,0.304896845,160.498756,1,0
2118,1554,1867,0.000106233,0,0.000670856,1.294579961,160.498756,1,0
2119,1556,1846,0.000033861,0,0.000024966,3.570632171,77.73444,1,0
2120,1556,1939,0.000084137,0,0.000219812,0.453239834,81.849793,1,0
2121,1558,1557,0.0000198,0,0.000084768,0.187207758,120.717013,1,0
2122,1561,1860,0.000125976,0,0.000385158,0.790432754,96.253527,1,0
2123,1561,1924,0.00006273,0,0.000175562,0.350877698,92.366805,1,0
2124,1561,1902,0.000171545,0,0.000494548,0.953555303,92.366805,1,0
2125,1564,1566,0,0,0,0.005473911,182.447304,1,0
2126,1564,1693,0.000141299,0,0.000741678,1.497114669,144.265976,1,0
2127,1566,1569,0.000056589,0,0.000181531,0.374415515,105.856017,1,0
2128,1566,1569,0.000056589,0,0.000181531,0.374415515,105.856017,1,0
2129,1567,1807,0.000160296,0,0.000499024,1.015957889,83.450208,1,0
2130,1568,1502,0.000059458,0,0.00016638,0.332813791,176.502905,1,0
2131,1805,1884,0.000059114,0,0.000219066,0.482798954,120.717013,1,0
2132,1570,1575,0.0000559,0,0.000389291,0.93220705,182.447304,1,0
2133,1570,1758,0.000067206,0,0.000467918,1.122151763,182.447304,1,0
2134,1573,1695,0.000100953,0,0.000379132,0.816160136,241.434026,1,0
2135,1571,1782,0.000010675,0,0.000071453,0.186660366,182.447304,1,0
2136,1571,1982,0.000094238,0,0.000353076,0.765252763,120.717013,1,0
2137,1571,1977,0.000072658,0,0.000462695,1.226703464,163.699586,1,0
2138,1572,1667,0.000022383,0,0.000149793,0.364015084,88.022822,1,0
2139,1572,1763,0.000068813,0,0.000259699,0.556149362,81.849793,1,0
2140,1572,2005,0.000104167,0,0.000390152,0.846266647,120.717013,1,0
2141,1575,1668,0.000096706,0,0.000363292,0.782221888,120.717013,1,0
2142,1575,1704,0.000133207,0,0.000354683,0.651942805,85.736515,1,0
2143,1578,1574,0.000010273,0,0.000038395,0.083750839,120.717013,1,0
2144,1578,1675,0,0,0.000033976,0.073350408,120.717013,1,0
2145,1559,1635,0,0,0.000049357,0.108383439,123.00332,1,0
2146,1559,1749,0.000246729,0,0.000499426,0.977640512,76.591287,1,0
2147,1557,1585,0.00006118,0,0.000427399,1.019789627,182.447304,1,0
2148,1557,1700,0.000096304,0,0.0003618,0.779484932,120.717013,1,0
2149,1579,1590,0.00016242,0,0.000407943,0.756494506,81.849793,1,0
2150,1587,1586,0.000019972,0,0.000139405,0.328982053,182.447304,1,0
2151,1580,1932,0.000232266,0,0.000439337,0.8676149,76.591287,1,0
2152,1580,1883,0.000542528,0,0.001328283,2.491176914,76.591287,1,0
2153,1580,1999,0.000217287,0,0.000515611,0.992420071,76.591287,1,0
2154,1581,1925,0.000014865,0,0.000055326,0.120973434,120.717013,1,0
2155,1581,1970,0.000096189,0,0.000360537,0.77839015,120.717013,1,0
2156,1585,1837,0.000144628,0,0.000485709,1.013220933,105.856017,1,0
2157,1586,1590,0.000039428,0,0.000160411,0.336645529,105.856017,1,0
2158,1586,1589,0.000018997,0,0.000132576,0.316939449,182.447304,1,0
2159,1590,1588,0,0,0,0.010400431,81.849793,1,0
2160,1591,1595,0.000027204,0,0.000071166,0.13903734,81.849793,1,0
2161,1591,1767,0.000091311,0,0.000232438,0.423680714,81.849793,1,0
2162,1574,1923,0.000031164,0,0.000116506,0.25289469,120.717013,1,0
2163,1582,1758,0.000029672,0,0.000206325,0.494841558,182.447304,1,0
2164,1582,1955,0.000043331,0,0.00030194,0.722008866,182.447304,1,0
2165,1593,1836,0.000108988,0,0.000409493,0.881847068,120.717013,1,0
2166,1576,1577,0.000022096,0,0.000162707,0.347593351,182.447304,1,0
