ID,Vsqmin,Vsqmax,Root,G,B,Qmin,Qmax
10700035,0.902502,1.102508,0,0,0,0,0
10700036,0.902502,1.102508,0,0,0,0,0
10700037,0.902502,1.102508,0,0,0,0,0
10700038,0.902502,1.102508,0,0,0,0,0
10700039,0.902502,1.102508,0,0,0,0,0
10700040,0.902502,1.102508,0,0,0,0,0
10700041,0.902502,1.102508,0,0,0,0,0
10700042,0.902502,1.102508,0,0,0,0,0
10700043,0.902502,1.102508,0,0,0,0,0
10700044,0.902502,1.102508,0,0,0,0,0
10700045,0.902502,1.102508,0,0,0,0,0
10700046,0.902502,1.102508,0,0,0,0,0
10700047,0.902502,1.102508,0,0,0,0,0
10700048,0.902502,1.102508,0,0,0,0,0
10700049,0.902502,1.102508,0,0,0,0,0
10700050,0.902502,1.102508,0,0,0,0,0
10700051,0.902502,1.102508,0,0,0,0,0
10700052,0.902502,1.102508,0,0,0,0,0
10700053,0.902502,1.102508,0,0,0,0,0
10700054,0.902502,1.102508,0,0,0,0,0
10700055,0.902502,1.102508,0,0,0,0,0
10700056,0.902502,1.102508,0,0,0,0,0
10700057,0.902502,1.102508,0,0,0,0,0
10730000,0.902502,1.102508,0,0,0,0,0
10730001,0.902502,1.102508,0,0,0,0,0
10730002,0.902502,1.102508,0,0,0,0,0
10730003,0.902502,1.102508,0,0,0,0,0
10730004,0.902502,1.102508,0,0,0,0,0
10730005,0.902502,1.102508,0,0,0,0,0
10730006,0.902502,1.102508,0,0,0,0,0
10730007,0.902502,1.102508,0,0,0,0,0
10730008,0.902502,1.102508,0,0,0,0,0
10730009,0.902502,1.102508,0,0,0,0,0
10730010,0.902502,1.102508,0,0,0,0,0
10730011,0.902502,1.102508,0,0,0,0,0
10730012,0.902502,1.102508,0,0,0,0,0
10730013,0.902502,1.102508,0,0,0,0,0
10730014,0.902502,1.102508,0,0,0,0,0
10730015,0.902502,1.102508,0,0,0,0,0
10730016,0.902502,1.102508,0,0,0,0,0
10730017,0.902502,1.102508,0,0,0,0,0
10730018,0.902502,1.102508,0,0,0,0,0
10730019,0.902502,1.102508,0,0,0,0,0
10730020,0.902502,1.102508,0,0,0,0,0
10730021,0.902502,1.102508,0,0,0,0,0
10730022,0.902502,1.102508,0,0,0,0,0
10730023,0.902502,1.102508,0,0,0,0,0
10730024,0.902502,1.102508,0,0,0,0,0
10730025,0.902502,1.102508,0,0,0,0,0
10730026,0.902502,1.102508,0,0,0,0,0
10730027,0.902502,1.102508,0,0,0,0,0
10730028,0.902502,1.102508,0,0,0,0,0
10730029,0.902502,1.102508,0,0,0,0,0
10730030,0.902502,1.102508,0,0,0,0,0
10730031,0.902502,1.102508,0,0,0,0,0
10730032,0.902502,1.102508,0,0,0,0,0
10730033,0.902502,1.102508,0,0,0,0,0
10730034,0.902502,1.102508,0,0,0,0,0
10730035,0.902502,1.102508,0,0,0,0,0
10730036,0.902502,1.102508,0,0,0,0,0
10730037,0.902502,1.102508,0,0,0,0,0
10730038,0.902502,1.102508,0,0,0,0,0
10730039,0.902502,1.102508,0,0,0,0,0
10730040,0.902502,1.102508,0,0,0,0,0
10730041,0.902502,1.102508,0,0,0,0,0
10730042,0.902502,1.102508,0,0,0,0,0
10730043,0.902502,1.102508,0,0,0,0,0
10730044,0.902502,1.102508,0,0,0,0,0
10730045,0.902502,1.102508,0,0,0,0,0
10730046,0.902502,1.102508,0,0,0,0,0
10730047,0.902502,1.102508,0,0,0,0,0
10730048,0.902502,1.102508,0,0,0,0,0
10730049,0.902502,1.102508,0,0,0,0,0
10730050,0.902502,1.102508,0,0,0,0,0
10730051,0.902502,1.102508,0,0,0,0,0
10730052,0.902502,1.102508,0,0,0,0,0
10730053,0.902502,1.102508,0,0,0,0,0
10730054,0.902502,1.102508,0,0,0,0,0
10730055,0.902502,1.102508,0,0,0,0,0
10760000,0.902502,1.102508,0,0,0,0,0
10760001,0.902502,1.102508,0,0,0,0,0
10760002,0.902502,1.102508,0,0,0,0,0
10760003,0.902502,1.102508,0,0,0,0,0
10760004,0.902502,1.102508,0,0,0,0,0
10760005,0.902502,1.102508,0,0,0,0,0
10760006,0.902502,1.102508,0,0,0,0,0
10760007,0.902502,1.102508,0,0,0,0,0
10760008,0.902502,1.102508,0,0,0,0,0
10760009,0.902502,1.102508,0,0,0,0,0
10760010,0.902502,1.102508,0,0,0,0,0
10760011,0.902502,1.102508,0,0,0,0,0
10760012,0.902502,1.102508,0,0,0,0,0
10760013,0.902502,1.102508,0,0,0,0,0
10760014,0.902502,1.102508,0,0,0,0,0
10760015,0.902502,1.102508,0,0,0,0,0
10760016,0.902502,1.102508,0,0,0,0,0
10760017,0.902502,1.102508,0,0,0,0,0
10760018,0.902502,1.102508,0,0,0,0,0
10760019,0.902502,1.102508,0,0,0,0,0
10760020,0.902502,1.102508,0,0,0,0,0
10760021,0.902502,1.102508,0,0,0,0,0
10760022,0.902502,1.102508,0,0,0,0,0
10760023,0.902502,1.102508,0,0,0,0,0
10760024,0.902502,1.102508,0,0,0,0,0
10760025,0.902502,1.102508,0,0,0,0,0
10760026,0.902502,1.102508,0,0,0,0,0
10760027,0.902502,1.102508,0,0,0,0,0
10760028,0.902502,1.102508,0,0,0,0,0
11100000,0.9025,1.1025,0,0,0,0,0
11100001,0.9025,1.1025,0,0,0,0,0
11100002,0.9025,1.1025,0,0,0,0,0
11100003,0.9025,1.1025,0,0,0,0,0
11100004,0.9025,1.1025,0,0,0,0,0
11100005,0.9025,1.1025,0,0,0,0,0
11100006,0.9025,1.1025,0,0,0,0,0
11100007,0.9025,1.1025,0,0,0,0,0
11100008,0.9025,1.1025,0,0,0,0,0
11100009,0.9025,1.1025,0,0,0,0,0
11100010,0.9025,1.1025,0,0,0,0,0
11100011,0.9025,1.1025,0,0,0,0,0
11100012,0.9025,1.1025,0,0,0,0,0
11100013,0.9025,1.1025,0,0,0,0,0
11100014,0.9025,1.1025,0,0,0,0,0
11100015,0.9025,1.1025,0,0,0,0,0
11100016,0.9025,1.1025,0,0,0,0,0
11100017,0.9025,1.1025,0,0,0,0,0
11100018,0.9025,1.1025,0,0,0,0,0
11100019,0.9025,1.1025,0,0,0,0,0
11100020,0.9025,1.1025,0,0,0,0,0
11100021,0.9025,1.1025,0,0,0,0,0
11100022,0.9025,1.1025,0,0,0,0,0
11220000,0.902494,1.102494,0,0,0,0,0
11220001,0.902494,1.102494,0,0,0,0,0
11220002,0.902494,1.102494,0,0,0,0,0
11220003,0.902494,1.102494,0,0,0,0,0
11220004,0.902494,1.102494,0,0,0,0,0
11220005,0.902494,1.102494,0,0,0,0,0
11220006,0.902494,1.102494,0,0,0,0,0
11220007,0.902494,1.102494,0,0,0,0,0
11220008,0.902494,1.102494,0,0,0,0,0
11220009,0.902494,1.102494,0,0,0,0,0
11220010,0.902494,1.102494,0,0,0,0,0
11220011,0.902494,1.102494,0,0,0,0,0
11220012,0.902494,1.102494,0,0,0,0,0
11220013,0.902494,1.102494,0,0,0,0,0
11220014,0.902494,1.102494,0,0,0,0,0
11220015,0.902494,1.102494,0,0,0,0,0
11220016,0.902494,1.102494,0,0,0,0,0
11220017,0.902494,1.102494,0,0,0,0,0
11220018,0.902494,1.102494,0,0,0,0,0
11220019,0.902494,1.102494,0,0,0,0,0
11220020,0.902494,1.102494,0,0,0,0,0
11220021,0.902494,1.102494,0,0,0,0,0
11220022,0.902494,1.102494,0,0,0,0,0
11220023,0.902494,1.102494,0,0,0,0,0
11220024,0.902494,1.102494,0,0,0,0,0
11220025,0.902494,1.102494,0,0,0,0,0
11220026,0.902494,1.102494,0,0,0,0,0
11220027,0.902494,1.102494,0,0,0,0,0
11220028,0.902494,1.102494,0,0,0,0,0
11220029,0.902494,1.102494,0,0,0,0,0
11220030,0.902494,1.102494,0,0,0,0,0
11220031,0.902494,1.102494,0,0,0,0,0
11220032,0.902494,1.102494,0,0,0,0,0
11220033,0.902494,1.102494,0,0,0,0,0
11220034,0.902494,1.102494,0,0,0,0,0
11220035,0.902494,1.102494,0,0,0,0,0
11220036,0.902494,1.102494,0,0,0,0,0
11220037,0.902494,1.102494,0,0,0,0,0
11220038,0.902494,1.102494,0,0,0,0,0
11560000,0.9025,1.1025,0,0,0,0,0
11560001,0.9025,1.1025,0,0,0,0,0
11560002,0.9025,1.1025,0,0,0,0,0
11560003,0.9025,1.1025,0,0,0,0,0
11560004,0.9025,1.1025,0,0,0,0,0
11560005,0.9025,1.1025,0,0,0,0,0
11560006,0.9025,1.1025,0,0,0,0,0
11560007,0.9025,1.1025,0,0,0,0,0
11560008,0.9025,1.1025,0,0,0,0,0
11560009,0.9025,1.1025,0,0,0,0,0
11560010,0.9025,1.1025,0,0,0,0,0
11560011,0.9025,1.1025,0,0,0,0,0
11560012,0.9025,1.1025,0,0,0,0,0
11560013,0.9025,1.1025,0,0,0,0,0
11560014,0.9025,1.1025,0,0,0,0,0
11560015,0.9025,1.1025,0,0,0,0,0
11560016,0.9025,1.1025,0,0,0,0,0
11560017,0.9025,1.1025,0,0,0,0,0
11560018,0.9025,1.1025,0,0,0,0,0
11560019,0.9025,1.1025,0,0,0,0,0
11560020,0.9025,1.1025,0,0,0,0,0
11560021,0.9025,1.1025,0,0,0,0,0
11560022,0.9025,1.1025,0,0,0,0,0
11860000,0.9025,1.1025,0,0,0,0,0
11860001,0.9025,1.1025,0,0,0,0,0
11860002,0.9025,1.1025,0,0,0,0,0
11860003,0.9025,1.1025,0,0,0,0,0
11860004,0.9025,1.1025,0,0,0,0,0
11860005,0.9025,1.1025,0,0,0,0,0
11860006,0.9025,1.1025,0,0,0,0,0
11860007,0.9025,1.1025,0,0,0,0,0
11860008,0.9025,1.1025,0,0,0,0,0
11860009,0.9025,1.1025,0,0,0,0,0
11860010,0.9025,1.1025,0,0,0,0,0
11860011,0.9025,1.1025,0,0,0,0,0
11860012,0.9025,1.1025,0,0,0,0,0
11860013,0.9025,1.1025,0,0,0,0,0
11860014,0.9025,1.1025,0,0,0,0,0
11860015,0.9025,1.1025,0,0,0,0,0
11860016,0.9025,1.1025,0,0,0,0,0
11860017,0.9025,1.1025,0,0,0,0,0
11860018,0.9025,1.1025,0,0,0,0,0
11860019,0.9025,1.1025,0,0,0,0,0
11860020,0.9025,1.1025,0,0,0,0,0
11860021,0.9025,1.1025,0,0,0,0,0
11860022,0.9025,1.1025,0,0,0,0,0
11860023,0.9025,1.1025,0,0,0,0,0
11860024,0.9025,1.1025,0,0,0,0,0
11860025,0.9025,1.1025,0,0,0,0,0
11860026,0.9025,1.1025,0,0,0,0,0
11860027,0.9025,1.1025,0,0,0,0,0
11860028,0.9025,1.1025,0,0,0,0,0
11860029,0.9025,1.1025,0,0,0,0,0
11860030,0.9025,1.1025,0,0,0,0,0
11860031,0.9025,1.1025,0,0,0,0,0
11860032,0.9025,1.1025,0,0,0,0,0
11860033,0.9025,1.1025,0,0,0,0,0
11860034,0.9025,1.1025,0,0,0,0,0
11860035,0.9025,1.1025,0,0,0,0,0
11860036,0.9025,1.1025,0,0,0,0,0
11980000,0.902502,1.102508,0,0,0,0,0
11980001,0.902502,1.102508,0,0,0,0,0
11980002,0.902502,1.102508,0,0,0,0,0
11980003,0.902502,1.102508,0,0,0,0,0
11980004,0.902502,1.102508,0,0,0,0,0
11980005,0.902502,1.102508,0,0,0,0,0
11980006,0.902502,1.102508,0,0,0,0,0
11980007,0.902502,1.102508,0,0,0,0,0
11980008,0.902502,1.102508,0,0,0,0,0
11980009,0.902502,1.102508,0,0,0,0,0
11980010,0.902502,1.102508,0,0,0,0,0
11980011,0.902502,1.102508,0,0,0,0,0
11980012,0.902502,1.102508,0,0,0,0,0
11980013,0.902502,1.102508,0,0,0,0,0
11980014,0.902502,1.102508,0,0,0,0,0
11980015,0.902502,1.102508,0,0,0,0,0
11980016,0.902502,1.102508,0,0,0,0,0
11980017,0.902502,1.102508,0,0,0,0,0
11980018,0.902502,1.102508,0,0,0,0,0
11980019,0.902502,1.102508,0,0,0,0,0
11980020,0.902502,1.102508,0,0,0,0,0
11980021,0.902502,1.102508,0,0,0,0,0
11980022,0.902502,1.102508,0,0,0,0,0
11980023,0.902502,1.102508,0,0,0,0,0
11980024,0.902502,1.102508,0,0,0,0,0
11980025,0.902502,1.102508,0,0,0,0,0
11980026,0.902502,1.102508,0,0,0,0,0
11980027,0.902502,1.102508,0,0,0,0,0
11980028,0.902502,1.102508,0,0,0,0,0
11980029,0.902502,1.102508,0,0,0,0,0
11980030,0.902502,1.102508,0,0,0,0,0
11980031,0.902502,1.102508,0,0,0,0,0
11980032,0.902502,1.102508,0,0,0,0,0
11980033,0.902502,1.102508,0,0,0,0,0
11980034,0.902502,1.102508,0,0,0,0,0
11980035,0.902502,1.102508,0,0,0,0,0
11980036,0.902502,1.102508,0,0,0,0,0
11980037,0.902502,1.102508,0,0,0,0,0
11980038,0.902502,1.102508,0,0,0,0,0
11980039,0.902502,1.102508,0,0,0,0,0
11980040,0.902502,1.102508,0,0,0,0,0
11980041,0.902502,1.102508,0,0,0,0,0
11980042,0.902502,1.102508,0,0,0,0,0
11980043,0.902502,1.102508,0,0,0,0,0
11980044,0.902502,1.102508,0,0,0,0,0
11980045,0.902502,1.102508,0,0,0,0,0
11980046,0.902502,1.102508,0,0,0,0,0
11980047,0.902502,1.102508,0,0,0,0,0
11980048,0.902502,1.102508,0,0,0,0,0
11980049,0.902502,1.102508,0,0,0,0,0
11980050,0.902502,1.102508,0,0,0,0,0
11980051,0.902502,1.102508,0,0,0,0,0
11980052,0.902502,1.102508,0,0,0,0,0
11980053,0.902502,1.102508,0,0,0,0,0
11980054,0.902502,1.102508,0,0,0,0,0
11980055,0.902502,1.102508,0,0,0,0,0
11980056,0.902502,1.102508,0,0,0,0,0
11980057,0.902502,1.102508,0,0,0,0,0
11980058,0.902502,1.102508,0,0,0,0,0
11980059,0.902502,1.102508,0,0,0,0,0
11980060,0.902502,1.102508,0,0,0,0,0
11980061,0.902502,1.102508,0,0,0,0,0
11980062,0.902502,1.102508,0,0,0,0,0
11980063,0.902502,1.102508,0,0,0,0,0
11980064,0.902502,1.102508,0,0,0,0,0
11980065,0.902502,1.102508,0,0,0,0,0
11980066,0.902502,1.102508,0,0,0,0,0
11980067,0.902502,1.102508,0,0,0,0,0
11980068,0.902502,1.102508,0,0,0,0,0
11980069,0.902502,1.102508,0,0,0,0,0
11980070,0.902502,1.102508,0,0,0,0,0
11980071,0.902502,1.102508,0,0,0,0,0
11980072,0.902502,1.102508,0,0,0,0,0
11980073,0.902502,1.102508,0,0,0,0,0
11980074,0.902502,1.102508,0,0,0,0,0
11980075,0.902502,1.102508,0,0,0,0,0
11980076,0.902502,1.102508,0,0,0,0,0
11980077,0.902502,1.102508,0,0,0,0,0
11980078,0.902502,1.102508,0,0,0,0,0
12140000,0.9025,1.1025,0,0,0,0,0
12140001,0.9025,1.1025,0,0,0,0,0
12140002,0.9025,1.1025,0,0,0,0,0
12140003,0.9025,1.1025,0,0,0,0,0
12140004,0.9025,1.1025,0,0,0,0,0
12140005,0.9025,1.1025,0,0,0,0,0
12140006,0.9025,1.1025,0,0,0,0,0
12140007,0.9025,1.1025,0,0,0,0,0
12140008,0.9025,1.1025,0,0,0,0,0
12140009,0.9025,1.1025,0,0,0,0,0
12140010,0.9025,1.1025,0,0,0,0,0
12140011,0.9025,1.1025,0,0,0,0,0
12140012,0.9025,1.1025,0,0,0,0,0
12140013,0.9025,1.1025,0,0,0,0,0
12140014,0.9025,1.1025,0,0,0,0,0
12140015,0.9025,1.1025,0,0,0,0,0
12140016,0.9025,1.1025,0,0,0,0,0
12140017,0.9025,1.1025,0,0,0,0,0
12140018,0.9025,1.1025,0,0,0,0,0
12140019,0.9025,1.1025,0,0,0,0,0
12140020,0.9025,1.1025,0,0,0,0,0
12140021,0.9025,1.1025,0,0,0,0,0
12140022,0.9025,1.1025,0,0,0,0,0
12140023,0.9025,1.1025,0,0,0,0,0
12140024,0.9025,1.1025,0,0,0,0,0
12140025,0.9025,1.1025,0,0,0,0,0
12150000,0.9025,1.1025,0,0,0,0,0
12150001,0.9025,1.1025,0,0,0,0,0
12150002,0.9025,1.1025,0,0,0,0,0
12150003,0.9025,1.1025,0,0,0,0,0
12150004,0.9025,1.1025,0,0,0,0,0
12150005,0.9025,1.1025,0,0,0,0,0
12150006,0.9025,1.1025,0,0,0,0,0
12150007,0.9025,1.1025,0,0,0,0,0
12150008,0.9025,1.1025,0,0,0,0,0
12150009,0.9025,1.1025,0,0,0,0,0
12150010,0.9025,1.1025,0,0,0,0,0
12150011,0.9025,1.1025,0,0,0,0,0
12150012,0.9025,1.1025,0,0,0,0,0
12150013,0.9025,1.1025,0,0,0,0,0
12150014,0.9025,1.1025,0,0,0,0,0
12150015,0.9025,1.1025,0,0,0,0,0
12150016,0.9025,1.1025,0,0,0,0,0
12150017,0.9025,1.1025,0,0,0,0,0
12150018,0.9025,1.1025,0,0,0,0,0
12150019,0.9025,1.1025,0,0,0,0,0
12150020,0.9025,1.1025,0,0,0,0,0
12150021,0.9025,1.1025,0,0,0,0,0
12150022,0.9025,1.1025,0,0,0,0,0
12330000,0.902494,1.102494,0,0,0,0,0
12330001,0.902494,1.102494,0,0,0,0,0
12330002,0.902494,1.102494,0,0,0,0,0
12330003,0.902494,1.102494,0,0,0,0,0
12330004,0.902494,1.102494,0,0,0,0,0
12330005,0.902494,1.102494,0,0,0,0,0
12330006,0.902494,1.102494,0,0,0,0,0
12330007,0.902494,1.102494,0,0,0,0,0
12330008,0.902494,1.102494,0,0,0,0,0
12330009,0.902494,1.102494,0,0,0,0,0
12330010,0.902494,1.102494,0,0,0,0,0
12330011,0.902494,1.102494,0,0,0,0,0
12330012,0.902494,1.102494,0,0,0,0,0
12330013,0.902494,1.102494,0,0,0,0,0
12330014,0.902494,1.102494,0,0,0,0,0
12330015,0.902494,1.102494,0,0,0,0,0
12330016,0.902494,1.102494,0,0,0,0,0
12330017,0.902494,1.102494,0,0,0,0,0
12330018,0.902494,1.102494,0,0,0,0,0
12330019,0.902494,1.102494,0,0,0,0,0
12330020,0.902494,1.102494,0,0,0,0,0
12330021,0.902494,1.102494,0,0,0,0,0
12330022,0.902494,1.102494,0,0,0,0,0
12330023,0.902494,1.102494,0,0,0,0,0
12330024,0.902494,1.102494,0,0,0,0,0
12330025,0.902494,1.102494,0,0,0,0,0
12330026,0.902494,1.102494,0,0,0,0,0
12330027,0.902494,1.102494,0,0,0,0,0
12330028,0.902494,1.102494,0,0,0,0,0
12330029,0.902494,1.102494,0,0,0,0,0
12330030,0.902494,1.102494,0,0,0,0,0
12330031,0.902494,1.102494,0,0,0,0,0
12330032,0.902494,1.102494,0,0,0,0,0
12330033,0.902494,1.102494,0,0,0,0,0
12330034,0.902494,1.102494,0,0,0,0,0
12330035,0.902494,1.102494,0,0,0,0,0
12330036,0.902494,1.102494,0,0,0,0,0
12330037,0.902494,1.102494,0,0,0,0,0
12330038,0.902494,1.102494,0,0,0,0,0
12330039,0.902494,1.102494,0,0,0,0,0
12330040,0.902494,1.102494,0,0,0,0,0
12330041,0.902494,1.102494,0,0,0,0,0
12330042,0.902494,1.102494,0,0,0,0,0
12330043,0.902494,1.102494,0,0,0,0,0
12330044,0.902494,1.102494,0,0,0,0,0
12330045,0.902494,1.102494,0,0,0,0,0
12330046,0.902494,1.102494,0,0,0,0,0
12330047,0.902494,1.102494,0,0,0,0,0
12330048,0.902494,1.102494,0,0,0,0,0
12330049,0.902494,1.102494,0,0,0,0,0
12330050,0.902494,1.102494,0,0,0,0,0
12330051,0.902494,1.102494,0,0,0,0,0
12330052,0.902494,1.102494,0,0,0,0,0
12390000,0.902502,1.102508,0,0,0,0,0
12390001,0.902502,1.102508,0,0,0,0,0
12390002,0.902502,1.102508,0,0,0,0,0
12390003,0.902502,1.102508,0,0,0,0,0
12390004,0.902502,1.102508,0,0,0,0,0
12390005,0.902502,1.102508,0,0,0,0,0
12390006,0.902502,1.102508,0,0,0,0,0
12390007,0.902502,1.102508,0,0,0,0,0
12390008,0.902502,1.102508,0,0,0,0,0
12390009,0.902502,1.102508,0,0,0,0,0
12390010,0.902502,1.102508,0,0,0,0,0
12390011,0.902502,1.102508,0,0,0,0,0
12390012,0.902502,1.102508,0,0,0,0,0
12390013,0.902502,1.102508,0,0,0,0,0
12390014,0.902502,1.102508,0,0,0,0,0
12390015,0.902502,1.102508,0,0,0,0,0
12390016,0.902502,1.102508,0,0,0,0,0
12390017,0.902502,1.102508,0,0,0,0,0
12390018,0.902502,1.102508,0,0,0,0,0
12390019,0.902502,1.102508,0,0,0,0,0
12390020,0.902502,1.102508,0,0,0,0,0
12390021,0.902502,1.102508,0,0,0,0,0
12390022,0.902502,1.102508,0,0,0,0,0
12390023,0.902502,1.102508,0,0,0,0,0
12390024,0.902502,1.102508,0,0,0,0,0
12390025,0.902502,1.102508,0,0,0,0,0
12390026,0.902502,1.102508,0,0,0,0,0
12390027,0.902502,1.102508,0,0,0,0,0
12390028,0.902502,1.102508,0,0,0,0,0
12450000,0.902502,1.102508,0,0,0,0,0
12450001,0.902502,1.102508,0,0,0,0,0
12450002,0.902502,1.102508,0,0,0,0,0
12450003,0.902502,1.102508,0,0,0,0,0
12450004,0.902502,1.102508,0,0,0,0,0
12450005,0.902502,1.102508,0,0,0,0,0
12450006,0.902502,1.102508,0,0,0,0,0
12450007,0.902502,1.102508,0,0,0,0,0
12450008,0.902502,1.102508,0,0,0,0,0
12450009,0.902502,1.102508,0,0,0,0,0
12450010,0.902502,1.102508,0,0,0,0,0
12450011,0.902502,1.102508,0,0,0,0,0
12450012,0.902502,1.102508,0,0,0,0,0
12450013,0.902502,1.102508,0,0,0,0,0
12450014,0.902502,1.102508,0,0,0,0,0
12450015,0.902502,1.102508,0,0,0,0,0
12450016,0.902502,1.102508,0,0,0,0,0
12450017,0.902502,1.102508,0,0,0,0,0
12450018,0.902502,1.102508,0,0,0,0,0
12450019,0.902502,1.102508,0,0,0,0,0
12450020,0.902502,1.102508,0,0,0,0,0
12450021,0.902502,1.102508,0,0,0,0,0
12450022,0.902502,1.102508,0,0,0,0,0
12450023,0.902502,1.102508,0,0,0,0,0
12450024,0.902502,1.102508,0,0,0,0,0
12450025,0.902502,1.102508,0,0,0,0,0
12450026,0.902502,1.102508,0,0,0,0,0
12450027,0.902502,1.102508,0,0,0,0,0
12450028,0.902502,1.102508,0,0,0,0,0
12450029,0.902502,1.102508,0,0,0,0,0
12450030,0.902502,1.102508,0,0,0,0,0
12450031,0.902502,1.102508,0,0,0,0,0
12450032,0.902502,1.102508,0,0,0,0,0
12450033,0.902502,1.102508,0,0,0,0,0
12450034,0.902502,1.102508,0,0,0,0,0
12450035,0.902502,1.102508,0,0,0,0,0
12450036,0.902502,1.102508,0,0,0,0,0
12450037,0.902502,1.102508,0,0,0,0,0
12450038,0.902502,1.102508,0,0,0,0,0
12450039,0.902502,1.102508,0,0,0,0,0
12450040,0.902502,1.102508,0,0,0,0,0
12450041,0.902502,1.102508,0,0,0,0,0
12450042,0.902502,1.102508,0,0,0,0,0
12450043,0.902502,1.102508,0,0,0,0,0
12450044,0.902502,1.102508,0,0,0,0,0
12450045,0.902502,1.102508,0,0,0,0,0
12450046,0.902502,1.102508,0,0,0,0,0
12450047,0.902502,1.102508,0,0,0,0,0
12450048,0.902502,1.102508,0,0,0,0,0
12450049,0.902502,1.102508,0,0,0,0,0
12450050,0.902502,1.102508,0,0,0,0,0
12450051,0.902502,1.102508,0,0,0,0,0
12450052,0.902502,1.102508,0,0,0,0,0
12450053,0.902502,1.102508,0,0,0,0,0
12450054,0.902502,1.102508,0,0,0,0,0
12450055,0.902502,1.102508,0,0,0,0,0
12470000,0.902502,1.102508,0,0,0,0,0
12470001,0.902502,1.102508,0,0,0,0,0
12470002,0.902502,1.102508,0,0,0,0,0
12470003,0.902502,1.102508,0,0,0,0,0
12470004,0.902502,1.102508,0,0,0,0,0
12470005,0.902502,1.102508,0,0,0,0,0
12470006,0.902502,1.102508,0,0,0,0,0
12470007,0.902502,1.102508,0,0,0,0,0
12470008,0.902502,1.102508,0,0,0,0,0
12470009,0.902502,1.102508,0,0,0,0,0
12470010,0.902502,1.102508,0,0,0,0,0
12470011,0.902502,1.102508,0,0,0,0,0
12470012,0.902502,1.102508,0,0,0,0,0
12470013,0.902502,1.102508,0,0,0,0,0
12470014,0.902502,1.102508,0,0,0,0,0
12470015,0.902502,1.102508,0,0,0,0,0
12470016,0.902502,1.102508,0,0,0,0,0
12470017,0.902502,1.102508,0,0,0,0,0
12470018,0.902502,1.102508,0,0,0,0,0
12470019,0.902502,1.102508,0,0,0,0,0
12470020,0.902502,1.102508,0,0,0,0,0
12470021,0.902502,1.102508,0,0,0,0,0
12470022,0.902502,1.102508,0,0,0,0,0
12470023,0.902502,1.102508,0,0,0,0,0
12470024,0.902502,1.102508,0,0,0,0,0
12470025,0.902502,1.102508,0,0,0,0,0
12470026,0.902502,1.102508,0,0,0,0,0
12470027,0.902502,1.102508,0,0,0,0,0
12470028,0.902502,1.102508,0,0,0,0,0
12470029,0.902502,1.102508,0,0,0,0,0
12470030,0.902502,1.102508,0,0,0,0,0
12470031,0.902502,1.102508,0,0,0,0,0
12470032,0.902502,1.102508,0,0,0,0,0
12470033,0.902502,1.102508,0,0,0,0,0
12470034,0.902502,1.102508,0,0,0,0,0
12470035,0.902502,1.102508,0,0,0,0,0
12470036,0.902502,1.102508,0,0,0,0,0
12470037,0.902502,1.102508,0,0,0,0,0
12470038,0.902502,1.102508,0,0,0,0,0
12470039,0.902502,1.102508,0,0,0,0,0
12470040,0.902502,1.102508,0,0,0,0,0
12470041,0.902502,1.102508,0,0,0,0,0
12470042,0.902502,1.102508,0,0,0,0,0
12470043,0.902502,1.102508,0,0,0,0,0
12470044,0.902502,1.102508,0,0,0,0,0
12470045,0.902502,1.102508,0,0,0,0,0
12470046,0.902502,1.102508,0,0,0,0,0
12470047,0.902502,1.102508,0,0,0,0,0
12470048,0.902502,1.102508,0,0,0,0,0
12470049,0.902502,1.102508,0,0,0,0,0
12470050,0.902502,1.102508,0,0,0,0,0
12470051,0.902502,1.102508,0,0,0,0,0
12470052,0.902502,1.102508,0,0,0,0,0
12470053,0.902502,1.102508,0,0,0,0,0
12470054,0.902502,1.102508,0,0,0,0,0
12470055,0.902502,1.102508,0,0,0,0,0
12470056,0.902502,1.102508,0,0,0,0,0
12470057,0.902502,1.102508,0,0,0,0,0
12500000,0.902494,1.102494,0,0,0,0,0
12500001,0.902494,1.102494,0,0,0,0,0
12500002,0.902494,1.102494,0,0,0,0,0
12500003,0.902494,1.102494,0,0,0,0,0
12500004,0.902494,1.102494,0,0,0,0,0
12500005,0.902494,1.102494,0,0,0,0,0
12500006,0.902494,1.102494,0,0,0,0,0
12500007,0.902494,1.102494,0,0,0,0,0
12500008,0.902494,1.102494,0,0,0,0,0
12500009,0.902494,1.102494,0,0,0,0,0
12500010,0.902494,1.102494,0,0,0,0,0
12500011,0.902494,1.102494,0,0,0,0,0
12500012,0.902494,1.102494,0,0,0,0,0
12500013,0.902494,1.102494,0,0,0,0,0
12500014,0.902494,1.102494,0,0,0,0,0
12500015,0.902494,1.102494,0,0,0,0,0
12500016,0.902494,1.102494,0,0,0,0,0
12500017,0.902494,1.102494,0,0,0,0,0
12500018,0.902494,1.102494,0,0,0,0,0
12500019,0.902494,1.102494,0,0,0,0,0
12500020,0.902494,1.102494,0,0,0,0,0
12500021,0.902494,1.102494,0,0,0,0,0
12500022,0.902494,1.102494,0,0,0,0,0
12500023,0.902494,1.102494,0,0,0,0,0
12500024,0.902494,1.102494,0,0,0,0,0
12500025,0.902494,1.102494,0,0,0,0,0
12500026,0.902494,1.102494,0,0,0,0,0
