Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,solution
10060114,220,771,908,3,0,25.1,0.0375,25.1,0,1,0,0,1
10060114,220,771,909,3,0,-4.7,-2.812870415,-4.7,0,1,0,0,4.89E-10
10060114,220,771,910,3,-2.812870415,-3,-17.33465093,-3,0,1,0,0,9.21E-11
10060114,220,772,911,4,0,-25.1,-0.125,-25.1,0,1,0,0,0
10060114,220,772,912,4,-0.125,-25.1,-3.464776103,-25.1,0,1,0,0,0
10060114,220,772,913,4,-3.464776103,-25.1,-20.69730685,-25.1,0,1,0,0,0
10060114,220,772,914,4,-20.69730685,-25.1,-20.70470053,-25.1,0,1,0,0,2.79E-07
10060121,221,773,915,1,0,25.1,0.0075,25.1,0,1,0,0,1
10060121,221,773,916,1,0,-3,-0.113101433,-3,0,1,0,0,1.38E-08
10060121,221,774,917,2,0,25.1,0.0075,25.1,0,1,0,0,1
10060121,221,774,918,2,0,-3,-0.123630815,-3,0,1,0,0,1.25E-08
10060121,221,775,919,3,0,25.1,0.0075,25.1,0,1,0,0,1
10060121,221,775,920,3,0,-3,-0.139730381,-3,0,1,0,0,1.09E-08
10060121,221,776,921,4,0,-25.1,-0.025,-25.1,0,1,0,0,0
10060121,221,776,922,4,-0.025,-25.1,-0.190904617,-25.1,0,1,0,0,1.47E-08
10060122,222,777,923,1,0,-3,-0.066186247,-3,0,1,0,0,2.67E-08
10060122,222,778,924,2,0,-3,-0.072347975,-3,0,1,0,0,2.41E-08
10060122,222,779,925,3,0,-3,-0.08176934,-3,0,1,0,0,2.06E-08
10060122,222,780,926,4,0,-3,-0.097086338,-3,0,1,0,0,1.62E-08
10060123,223,781,927,1,0,-4.7,-0.620633366,-4.7,0,1,0,0,2.42E-09
10060123,223,781,928,1,-0.620633366,-3,-0.826066352,-3,0,1,0,0,7.42E-09
10060123,223,782,929,2,0,-4.7,-0.678412348,-4.7,0,1,0,0,2.23E-09
10060123,223,782,930,2,-0.678412348,-3,-0.902970488,-3,0,1,0,0,6.75E-09
10060123,223,783,931,3,0,-4.7,-0.766757189,-4.7,0,1,0,0,2.00E-09
10060123,223,783,932,3,-0.766757189,-3,-1.020557947,-3,0,1,0,0,5.86E-09
10060123,223,784,933,4,0,-4.7,-0.910385819,-4.7,0,1,0,0,1.77E-09
10060123,223,784,934,4,-0.910385819,-3,-1.211728427,-3,0,1,0,0,5.18E-09
10060124,224,785,935,1,0,-3,-0.18574403,-3,0,1,0,0,7.86E-09
10060124,224,786,936,2,0,-3,-0.203036205,-3,0,1,0,0,7.20E-09
10060124,224,787,937,3,0,-3,-0.229476174,-3,0,1,0,0,6.23E-09
10060124,224,788,938,4,0,-3,-0.272461553,-3,0,1,0,0,5.07E-09
10060125,225,789,939,1,0,-3,-0.104889517,-3,0,1,0,0,1.51E-08
10060125,225,790,940,2,0,-3,-0.114654396,-3,0,1,0,0,1.37E-08
10060125,225,791,941,3,0,-3,-0.129585027,-3,0,1,0,0,1.19E-08
10060125,225,792,942,4,0,-3,-0.153858838,-3,0,1,0,0,9.57E-09
10060126,226,793,943,1,0,-3,-0.061370177,-3,0,1,0,0,2.63E-08
10060126,226,794,944,2,0,-3,-0.067083544,-3,0,1,0,0,2.52E-08
10060126,226,795,945,3,0,-3,-0.075819359,-3,0,1,0,0,2.16E-08
10060126,226,796,946,4,0,-3,-0.090021809,-3,0,1,0,0,1.71E-08
10060127,227,797,947,1,0,-3,-0.215267216,-3,0,1,0,0,6.89E-09
10060127,227,798,948,2,0,-3,-0.235307905,-3,0,1,0,0,6.31E-09
10060127,227,799,949,3,0,-3,-0.265950389,-3,0,1,0,0,5.47E-09
10060127,227,800,950,4,0,-3,-0.315768103,-3,0,1,0,0,4.65E-09
10060128,228,801,951,1,0,-3,-0.235665348,-3,0,1,0,0,6.07E-09
10060128,228,802,952,2,0,-3,-0.257605039,-3,0,1,0,0,5.58E-09
10060128,228,803,953,3,0,-3,-0.29115112,-3,0,1,0,0,4.84E-09
10060128,228,804,954,4,0,-3,-0.345689424,-3,0,1,0,0,3.99E-09
10060129,229,805,955,1,0,-3,-0.16979647,-3,0,1,0,0,8.71E-09
10060129,229,806,956,2,0,-3,-0.185603978,-3,0,1,0,0,7.98E-09
10060129,229,807,957,3,0,-3,-0.209773872,-3,0,1,0,0,6.91E-09
10060129,229,808,958,4,0,-3,-0.249068624,-3,0,1,0,0,5.61E-09
10060130,230,809,959,1,0,-3,-0.054405074,-3,0,1,0,0,3.07E-08
10060130,230,810,960,2,0,-3,-0.059470013,-3,0,1,0,0,2.78E-08
10060130,230,811,961,3,0,-3,-0.067214372,-3,0,1,0,0,2.51E-08
10060130,230,812,962,4,0,-3,-0.07980494,-3,0,1,0,0,1.97E-08
10060131,231,813,963,1,0,-3,-0.269958326,-3,0,1,0,0,5.22E-09
10060131,231,814,964,2,0,-3,-0.295090583,-3,0,1,0,0,4.80E-09
10060131,231,815,965,3,0,-3,-0.333518142,-3,0,1,0,0,4.17E-09
10060131,231,816,966,4,0,-3,-0.395992619,-3,0,1,0,0,3.46E-09
10060132,232,817,967,1,0,-4.7,-0.233904578,-4.7,0,1,0,0,6.62E-09
10060132,232,817,968,1,-0.233904578,-3,-0.256830666,-3,0,1,0,0,8.22E-08
10060132,232,818,969,2,0,-4.7,-0.255680346,-4.7,0,1,0,0,6.03E-09
10060132,232,818,970,2,-0.255680346,-3,-0.28074078,-3,0,1,0,0,7.43E-08
10060132,232,819,971,3,0,-4.7,-0.288975789,-4.7,0,1,0,0,5.24E-09
10060132,232,819,972,3,-0.288975789,-3,-0.317299666,-3,0,1,0,0,6.44E-08
10060132,232,820,973,4,0,-4.7,-0.343106611,-4.7,0,1,0,0,4.61E-09
10060132,232,820,974,4,-0.343106611,-3,-0.376736105,-3,0,1,0,0,5.72E-08
10060133,233,821,975,1,0,-3,-0.183027707,-3,0,1,0,0,8.26E-09
10060133,233,822,976,2,0,-3,-0.200067001,-3,0,1,0,0,7.54E-09
10060133,233,823,977,3,0,-3,-0.226120311,-3,0,1,0,0,6.55E-09
10060133,233,824,978,4,0,-3,-0.268477072,-3,0,1,0,0,5.57E-09
10060134,234,825,979,1,0,-3,-0.149113254,-3,0,1,0,0,1.04E-08
10060134,234,826,980,2,0,-3,-0.162995221,-3,0,1,0,0,9.50E-09
10060134,234,827,981,3,0,-3,-0.184220935,-3,0,1,0,0,8.20E-09
10060134,234,828,982,4,0,-3,-0.218729122,-3,0,1,0,0,7.01E-09
10060135,235,829,983,1,0,-3,-0.147290642,-3,0,1,0,0,1.05E-08
10060135,235,830,984,2,0,-3,-0.16100293,-3,0,1,0,0,9.58E-09
10060135,235,831,985,3,0,-3,-0.181969203,-3,0,1,0,0,8.29E-09
10060135,235,832,986,4,0,-3,-0.216055597,-3,0,1,0,0,6.96E-09
10060136,236,833,987,1,0,-3,-0.122210185,-3,0,1,0,0,1.27E-08
10060136,236,834,988,2,0,-3,-0.133587563,-3,0,1,0,0,1.16E-08
10060136,236,835,989,3,0,-3,-0.150983726,-3,0,1,0,0,1.00E-08
10060136,236,836,990,4,0,-3,-0.179265933,-3,0,1,0,0,8.19E-09
10060137,237,837,991,1,0,25.1,0.006,25.1,0,1,0,0,0.999999
10060137,237,837,992,1,0,-3,-0.317194908,-3,0,1,0,0,4.50E-09
10060137,237,838,993,2,0,25.1,0.006,25.1,0,1,0,0,0.999999
10060137,237,838,994,2,0,-3,-0.34672474,-3,0,1,0,0,4.13E-09
10060137,237,839,995,3,0,25.1,0.006,25.1,0,1,0,0,0.999999
10060137,237,839,996,3,0,-3,-0.39187625,-3,0,1,0,0,3.61E-09
10060137,237,840,997,4,0,-25.1,-0.02,-25.1,0,1,0,0,0
10060137,237,840,998,4,-0.02,-25.1,-0.485282343,-25.1,0,1,0,0,4.74E-09
10060138,238,841,999,1,0,-3,-0.177762416,-3,0,1,0,0,8.32E-09
10060138,238,842,1000,2,0,-3,-0.194311528,-3,0,1,0,0,7.62E-09
10060138,238,843,1001,3,0,-3,-0.219615344,-3,0,1,0,0,6.62E-09
10060138,238,844,1002,4,0,-3,-0.260753597,-3,0,1,0,0,5.35E-09
10060139,239,845,1003,1,0,-3,-0.108548378,-3,0,1,0,0,1.43E-08
10060139,239,846,1004,2,0,-3,-0.118653885,-3,0,1,0,0,1.30E-08
10060139,239,847,1005,3,0,-3,-0.134105341,-3,0,1,0,0,1.13E-08
10060139,239,848,1006,4,0,-3,-0.159225897,-3,0,1,0,0,9.05E-09
10060140,240,849,1007,1,0,-3,-0.072230421,-3,0,1,0,0,2.32E-08
10060140,240,850,1008,2,0,-3,-0.078954842,-3,0,1,0,0,2.10E-08
10060140,240,851,1009,3,0,-3,-0.089236573,-3,0,1,0,0,1.80E-08
10060140,240,852,1010,4,0,-3,-0.10595233,-3,0,1,0,0,1.40E-08
10060141,241,853,1011,1,0,-3,-0.252433517,-3,0,1,0,0,5.78E-09
10060141,241,854,1012,2,0,-3,-0.27593427,-3,0,1,0,0,5.28E-09
10060141,241,855,1013,3,0,-3,-0.311867238,-3,0,1,0,0,4.62E-09
10060141,241,856,1014,4,0,-3,-0.370286076,-3,0,1,0,0,3.95E-09
10060142,242,857,1015,1,0,-3,-0.171632204,-3,0,1,0,0,8.93E-09
10060142,242,858,1016,2,0,-3,-0.187610613,-3,0,1,0,0,8.13E-09
10060142,242,859,1017,3,0,-3,-0.212041817,-3,0,1,0,0,7.04E-09
10060142,242,860,1018,4,0,-3,-0.251761399,-3,0,1,0,0,6.07E-09
10060143,243,861,1019,1,0,-3,-0.303724545,-3,0,1,0,0,4.83E-09
10060143,243,862,1020,2,0,-3,-0.332000329,-3,0,1,0,0,4.41E-09
10060143,243,863,1021,3,0,-3,-0.375234384,-3,0,1,0,0,3.86E-09
10060143,243,864,1022,4,0,-3,-0.445523129,-3,0,1,0,0,3.39E-09
10060144,244,865,1023,1,0,-3,-0.14490562,-3,0,1,0,0,1.05E-08
10060144,244,866,1024,2,0,-3,-0.15839587,-3,0,1,0,0,9.59E-09
10060144,244,867,1025,3,0,-3,-0.179022643,-3,0,1,0,0,8.28E-09
10060144,244,868,1026,4,0,-3,-0.212557089,-3,0,1,0,0,6.66E-09
10060145,245,869,1027,1,0,-3,-0.283847609,-3,0,1,0,0,5.19E-09
10060145,245,870,1028,2,0,-3,-0.310272914,-3,0,1,0,0,4.75E-09
10060145,245,871,1029,3,0,-3,-0.350677561,-3,0,1,0,0,4.16E-09
10060145,245,872,1030,4,0,-3,-0.416366332,-3,0,1,0,0,3.64E-09
10060146,246,873,1031,1,0,-3,-0.045041867,-3,0,1,0,0,3.75E-08
10060146,246,874,1032,2,0,-3,-0.04923512,-3,0,1,0,0,3.39E-08
10060146,246,875,1033,3,0,-3,-0.055646662,-3,0,1,0,0,2.90E-08
10060146,246,876,1034,4,0,-3,-0.066070371,-3,0,1,0,0,2.43E-08
10060147,247,877,1035,1,0,-3,-0.49696724,-3,0,1,0,0,2.91E-09
10060147,247,878,1036,2,0,-3,-0.543233301,-3,0,1,0,0,2.67E-09
10060147,247,879,1037,3,0,-3,-0.613974731,-3,0,1,0,0,2.37E-09
10060147,247,880,1038,4,0,-3,-0.728984217,-3,0,1,0,0,2.08E-09
10060148,248,881,1039,1,0,-3,-0.205714278,-3,0,1,0,0,7.23E-09
10060148,248,882,1040,2,0,-3,-0.224865619,-3,0,1,0,0,6.61E-09
10060148,248,883,1041,3,0,-3,-0.254148278,-3,0,1,0,0,5.74E-09
10060148,248,884,1042,4,0,-3,-0.301755226,-3,0,1,0,0,4.82E-09
10150000,249,885,1043,1,0,50,0.2664,50,0,1,0,0,1
10150000,249,886,1044,2,0,50,0.2664,50,0,1,0,0,1
10150000,249,887,1045,3,0,50,0.2664,50,0,1,0,0,1
10150000,249,888,1046,4,0,50,0.2664,50,0,1,0,0,0
1537,250,889,1047,1,0,50,0.419563187,50,0,1,0,0,1
1537,250,889,1048,1,0,-50,-0.219436813,-50,0,1,0,0,0
1537,250,890,1049,2,0,50,0.419563187,50,0,1,0,0,1
1537,250,890,1050,2,0,-50,-0.219436813,-50,0,1,0,0,0
1537,250,891,1051,3,0,50,0.419563187,50,0,1,0,0,1
1537,250,891,1052,3,0,-50,-0.219436813,-50,0,1,0,0,0
1537,250,892,1053,4,0,50,0.419416894,50,0,1,0,0,0
1537,250,892,1054,4,0,-50,-0.219583106,-50,0,1,0,0,1
10060056,251,893,1055,1,0,50,0.021,50,0,1,0,0,1
10060056,251,894,1056,2,0,50,0.021,50,0,1,0,0,1
10060056,251,895,1057,3,0,50,0.021,50,0,1,0,0,1
10060056,251,896,1058,4,0,50,0.021,50,0,1,0,0,1
10060131,252,897,1059,1,0,50,0.849,50,0,1,0,0,1
10060131,252,898,1060,2,0,50,0.849,50,0,1,0,0,1
10060131,252,899,1061,3,0,50,0.849,50,0,1,0,0,1
10060131,252,900,1062,4,0,50,0.849,50,0,1,0,0,1
1537,253,901,1063,1,0,50,0.220347641,50,0,1,0,0,1
1537,253,901,1064,1,0,-50,-0.436652359,-50,0,1,0,0,0
1537,253,902,1065,2,0,50,0.220347641,50,0,1,0,0,1
1537,253,902,1066,2,0,-50,-0.436652359,-50,0,1,0,0,0
1537,253,903,1067,3,0,50,0.220347641,50,0,1,0,0,1
1537,253,903,1068,3,0,-50,-0.436652359,-50,0,1,0,0,0
1537,253,904,1069,4,0,50,0.220347641,50,0,1,0,0,0
1537,253,904,1070,4,0,-50,-0.436652359,-50,0,1,0,0,1
1537,254,905,1071,1,0,50,0.196584066,50,0,1,0,0,1
1537,254,905,1072,1,0,-50,-0.102815934,-50,0,1,0,0,0
1537,254,906,1073,2,0,50,0.196584066,50,0,1,0,0,1
1537,254,906,1074,2,0,-50,-0.102815934,-50,0,1,0,0,0
1537,254,907,1075,3,0,50,0.196584066,50,0,1,0,0,1
1537,254,907,1076,3,0,-50,-0.102815934,-50,0,1,0,0,0
1537,254,908,1077,4,0,50,0.196515521,50,0,1,0,0,0
1537,254,908,1078,4,0,-50,-0.102884479,-50,0,1,0,0,1
1537,255,909,1079,1,0,50,0.120738433,50,0,1,0,0,1
1537,255,909,1080,1,0,-50,-0.239261567,-50,0,1,0,0,0
1537,255,910,1081,2,0,50,0.120738433,50,0,1,0,0,1
1537,255,910,1082,2,0,-50,-0.239261567,-50,0,1,0,0,0
1537,255,911,1083,3,0,50,0.120738433,50,0,1,0,0,1
1537,255,911,1084,3,0,-50,-0.239261567,-50,0,1,0,0,0
1537,255,912,1085,4,0,50,0.120738433,50,0,1,0,0,0
1537,255,912,1086,4,0,-50,-0.239261567,-50,0,1,0,0,1
10060139,256,913,1087,1,0,50,0.1224,50,0,1,0,0,1
10060139,256,914,1088,2,0,50,0.1224,50,0,1,0,0,1
10060139,256,915,1089,3,0,50,0.1224,50,0,1,0,0,1
10060139,256,916,1090,4,0,50,0.1224,50,0,1,0,0,1
10060114,257,917,1091,1,0,50,0.3,50,0,1,0,0,1
10060114,257,918,1092,2,0,50,0.3,50,0,1,0,0,1
10060114,257,919,1093,3,0,50,0.3,50,0,1,0,0,1
10060114,257,920,1094,4,0,50,0.3,50,0,1,0,0,1
10060137,258,921,1095,1,0,50,0.041252298,50,0,1,0,0,1
10060137,258,921,1096,1,0,-50,-0.081747702,-50,0,1,0,0,1.07E-07
10060137,258,922,1097,2,0,50,0.041252298,50,0,1,0,0,1
10060137,258,922,1098,2,0,-50,-0.081747702,-50,0,1,0,0,0
10060137,258,923,1099,3,0,50,0.041252298,50,0,1,0,0,1
10060137,258,923,1100,3,0,-50,-0.081747702,-50,0,1,0,0,1.09E-07
10060137,258,924,1101,4,0,50,0.041252298,50,0,1,0,0,1
10060137,258,924,1102,4,0,-50,-0.081747702,-50,0,1,0,0,1.06E-07
10150020,259,925,1103,1,0,50,0.195993132,50,0,1,0,0,1
10150020,259,925,1104,1,0,-50,-0.102506868,-50,0,1,0,0,5.03E-08
10150020,259,926,1105,2,0,50,0.195993132,50,0,1,0,0,1
10150020,259,926,1106,2,0,-50,-0.102506868,-50,0,1,0,0,4.90E-08
10150020,259,927,1107,3,0,50,0.195993132,50,0,1,0,0,1
10150020,259,927,1108,3,0,-50,-0.102506868,-50,0,1,0,0,1.10E-07
10150020,259,928,1109,4,0,50,0.195924793,50,0,1,0,0,0
10150020,259,928,1110,4,0,-50,-0.102575207,-50,0,1,0,0,1
10150000,260,929,1111,1,0,50,0.100112284,50,0,1,0,0,1
10150000,260,929,1112,1,0,-50,-0.198387716,-50,0,1,0,0,0
10150000,260,930,1113,2,0,50,0.100112284,50,0,1,0,0,1
10150000,260,930,1114,2,0,-50,-0.198387716,-50,0,1,0,0,0
10150000,260,931,1115,3,0,50,0.100112284,50,0,1,0,0,1
10150000,260,931,1116,3,0,-50,-0.198387716,-50,0,1,0,0,0
10150000,260,932,1117,4,0,50,0.100112284,50,0,1,0,0,0
10150000,260,932,1118,4,0,-50,-0.198387716,-50,0,1,0,0,1
1537,261,933,1119,1,0,50,0.100112284,50,0,1,0,0,1
1537,261,933,1120,1,0,-50,-0.198387716,-50,0,1,0,0,0
1537,261,934,1121,2,0,50,0.100112284,50,0,1,0,0,1
1537,261,934,1122,2,0,-50,-0.198387716,-50,0,1,0,0,0
1537,261,935,1123,3,0,50,0.100112284,50,0,1,0,0,1
1537,261,935,1124,3,0,-50,-0.198387716,-50,0,1,0,0,0
1537,261,936,1125,4,0,50,0.100112284,50,0,1,0,0,0
1537,261,936,1126,4,0,-50,-0.198387716,-50,0,1,0,0,1
1537,262,937,1127,1,0,50,0.195993132,50,0,1,0,0,1
1537,262,937,1128,1,0,-50,-0.102506868,-50,0,1,0,0,0
1537,262,938,1129,2,0,50,0.195993132,50,0,1,0,0,1
1537,262,938,1130,2,0,-50,-0.102506868,-50,0,1,0,0,0
1537,262,939,1131,3,0,50,0.195993132,50,0,1,0,0,1
1537,262,939,1132,3,0,-50,-0.102506868,-50,0,1,0,0,0
1537,262,940,1133,4,0,50,0.195924793,50,0,1,0,0,0
1537,262,940,1134,4,0,-50,-0.102575207,-50,0,1,0,0,1
10060056,263,941,1135,1,0,50,0.2994,50,0,1,0,0,1
10060056,263,942,1136,2,0,50,0.2994,50,0,1,0,0,1
10060056,263,943,1137,3,0,50,0.2994,50,0,1,0,0,1
10060056,263,944,1138,4,0,50,0.2994,50,0,1,0,0,1
1468,264,945,1139,1,0,50,0.078397253,50,0,1,0,0,1
1468,264,945,1140,1,0,-50,-0.041002747,-50,0,1,0,0,0
1468,264,946,1141,2,0,50,0.078397253,50,0,1,0,0,1
1468,264,946,1142,2,0,-50,-0.041002747,-50,0,1,0,0,0
1468,264,947,1143,3,0,50,0.078397253,50,0,1,0,0,1
1468,264,947,1144,3,0,-50,-0.041002747,-50,0,1,0,0,0
1468,264,948,1145,4,0,50,0.078369917,50,0,1,0,0,1
1468,264,948,1146,4,0,-50,-0.041030083,-50,0,1,0,0,0
10150000,265,949,1147,1,0,50,0.00150923,50,0,1,0,0,1
10150000,265,949,1148,1,0,-50,-0.00299077,-50,0,1,0,0,0
10150000,265,950,1149,2,0,50,0.00150923,50,0,1,0,0,1
10150000,265,950,1150,2,0,-50,-0.00299077,-50,0,1,0,0,0
10150000,265,951,1151,3,0,50,0.00150923,50,0,1,0,0,1
10150000,265,951,1152,3,0,-50,-0.00299077,-50,0,1,0,0,0
10150000,265,952,1153,4,0,50,0.00150923,50,0,1,0,0,0
10150000,265,952,1154,4,0,-50,-0.00299077,-50,0,1,0,0,1
1537,266,953,1155,1,0,50,0.0207,50,0,1,0,0,1
1537,266,954,1156,2,0,50,0.0207,50,0,1,0,0,1
1537,266,955,1157,3,0,50,0.0207,50,0,1,0,0,1
1537,266,956,1158,4,0,50,0.0207,50,0,1,0,0,0
10150000,267,957,1159,1,0,50,0.013788462,50,0,1,0,0,1
10150000,267,957,1160,1,0,-50,-0.007211538,-50,0,1,0,0,0
10150000,267,958,1161,2,0,50,0.013788462,50,0,1,0,0,1
10150000,267,958,1162,2,0,-50,-0.007211538,-50,0,1,0,0,0
10150000,267,959,1163,3,0,50,0.013788462,50,0,1,0,0,1
10150000,267,959,1164,3,0,-50,-0.007211538,-50,0,1,0,0,0
10150000,267,960,1165,4,0,50,0.013783654,50,0,1,0,0,0
10150000,267,960,1166,4,0,-50,-0.007216346,-50,0,1,0,0,1
1468,268,961,1167,1,0,50,0.00165,50,0,1,0,0,0.999997
1468,268,962,1168,2,0,50,0.00165,50,0,1,0,0,0.999997
1468,268,963,1169,3,0,50,0.00165,50,0,1,0,0,0.999997
1468,268,964,1170,4,0,50,0.00165,50,0,1,0,0,0.999997
10060056,269,965,1171,1,0,50,0.0027,50,0,1,0,0,1
10060056,269,966,1172,2,0,50,0.0027,50,0,1,0,0,1
10060056,269,967,1173,3,0,50,0.0027,50,0,1,0,0,1
10060056,269,968,1174,4,0,50,0.0027,50,0,1,0,0,1
10060114,270,969,1175,1,0,50,0.00196978,50,0,1,0,0,1
10060114,270,969,1176,1,0,-50,-0.00103022,-50,0,1,0,0,5.35E-06
10060114,270,970,1177,2,0,50,0.00196978,50,0,1,0,0,1
10060114,270,970,1178,2,0,-50,-0.00103022,-50,0,1,0,0,5.51E-06
10060114,270,971,1179,3,0,50,0.00196978,50,0,1,0,0,1
10060114,270,971,1180,3,0,-50,-0.00103022,-50,0,1,0,0,5.32E-06
10060114,270,972,1181,4,0,50,0.001969093,50,0,1,0,0,1
10060114,270,972,1182,4,0,-50,-0.001030907,-50,0,1,0,0,5.62E-06
10060114,271,973,1183,1,0,50,0.006,50,0,1,0,0,1
10060114,271,974,1184,2,0,50,0.006,50,0,1,0,0,1
10060114,271,975,1185,3,0,50,0.006,50,0,1,0,0,1
10060114,271,976,1186,4,0,50,0.006,50,0,1,0,0,1
1468,272,977,1187,1,0,50,0.003219692,50,0,1,0,0,1
1468,272,977,1188,1,0,-50,-0.006380308,-50,0,1,0,0,0
1468,272,978,1189,2,0,50,0.003219692,50,0,1,0,0,1
1468,272,978,1190,2,0,-50,-0.006380308,-50,0,1,0,0,0
1468,272,979,1191,3,0,50,0.003219692,50,0,1,0,0,1
1468,272,979,1192,3,0,-50,-0.006380308,-50,0,1,0,0,0
1468,272,980,1193,4,0,50,0.003219692,50,0,1,0,0,1
1468,272,980,1194,4,0,-50,-0.006380308,-50,0,1,0,0,0
10060093,273,981,1195,1,0,50,0.012803571,50,0,1,0,0,1
10060093,273,981,1196,1,0,-50,-0.006696429,-50,0,1,0,0,2.44E-06
10060093,273,982,1197,2,0,50,0.012803571,50,0,1,0,0,1
10060093,273,982,1198,2,0,-50,-0.006696429,-50,0,1,0,0,2.67E-06
10060093,273,983,1199,3,0,50,0.012803571,50,0,1,0,0,1
10060093,273,983,1200,3,0,-50,-0.006696429,-50,0,1,0,0,3.09E-06
10060093,273,984,1201,4,0,50,0.012799107,50,0,1,0,0,1
10060093,273,984,1202,4,0,-50,-0.006700893,-50,0,1,0,0,4.19E-06
10060105,274,985,1203,1,0,50,0.648,50,0,1,0,0,1
10060105,274,986,1204,2,0,50,0.648,50,0,1,0,0,1
10060105,274,987,1205,3,0,50,0.648,50,0,1,0,0,1
10060105,274,988,1206,4,0,50,0.648,50,0,1,0,0,1
10060114,275,989,1207,1,0,50,0.0015,50,0,1,0,0,1
10060114,275,990,1208,2,0,50,0.0015,50,0,1,0,0,1
10060114,275,991,1209,3,0,50,0.0015,50,0,1,0,0,1
10060114,275,992,1210,4,0,50,0.0015,50,0,1,0,0,1
10060114,276,993,1211,1,0,-50,-0.001096616,-50,0,1,0,0,0
10060114,276,994,1212,2,0,-50,-0.001096616,-50,0,1,0,0,0
10060114,276,995,1213,3,0,-50,-0.001096616,-50,0,1,0,0,0
10060114,276,996,1214,4,0,-50,-0.001096616,-50,0,1,0,0,0
10060146,277,997,1215,1,0,50,0.001006154,50,0,1,0,0,1
10060146,277,997,1216,1,0,-50,-0.001993846,-50,0,1,0,0,4.28E-06
10060146,277,998,1217,2,0,50,0.001006154,50,0,1,0,0,1
10060146,277,998,1218,2,0,-50,-0.001993846,-50,0,1,0,0,4.32E-06
10060146,277,999,1219,3,0,50,0.001006154,50,0,1,0,0,1
10060146,277,999,1220,3,0,-50,-0.001993846,-50,0,1,0,0,4.39E-06
10060146,277,1000,1221,4,0,50,0.001006154,50,0,1,0,0,1
10060146,277,1000,1222,4,0,-50,-0.001993846,-50,0,1,0,0,4.86E-06
10060073,278,1001,1223,1,0,50,0.00196978,50,0,1,0,0,1
10060073,278,1001,1224,1,0,-50,-0.00103022,-50,0,1,0,0,8.82E-06
10060073,278,1002,1225,2,0,50,0.00196978,50,0,1,0,0,1
10060073,278,1002,1226,2,0,-50,-0.00103022,-50,0,1,0,0,8.99E-06
10060073,278,1003,1227,3,0,50,0.00196978,50,0,1,0,0,1
10060073,278,1003,1228,3,0,-50,-0.00103022,-50,0,1,0,0,9.22E-06
10060073,278,1004,1229,4,0,50,0.001969093,50,0,1,0,0,0.999995
10060073,278,1004,1230,4,0,-50,-0.001030907,-50,0,1,0,0,0
10060060,279,1005,1231,1,0,50,0.027,50,0,1,0,0,1
10060060,279,1006,1232,2,0,50,0.027,50,0,1,0,0,1
10060060,279,1007,1233,3,0,50,0.027,50,0,1,0,0,1
10060060,279,1008,1234,4,0,50,0.027,50,0,1,0,0,1
10060056,280,1009,1235,1,0,-50,-0.001096616,-50,0,1,0,0,5.21E-06
10060056,280,1010,1236,2,0,-50,-0.001096616,-50,0,1,0,0,5.15E-06
10060056,280,1011,1237,3,0,-50,-0.001096616,-50,0,1,0,0,4.98E-06
10060056,280,1012,1238,4,0,-50,-0.001096616,-50,0,1,0,0,5.23E-06
1468,281,1013,1239,1,0,50,0.4815,50,0,1,0,0,1
1468,281,1014,1240,2,0,50,0.4815,50,0,1,0,0,1
1468,281,1015,1241,3,0,50,0.4815,50,0,1,0,0,1
1468,281,1016,1242,4,0,50,0.4815,50,0,1,0,0,1
1537,282,1017,1243,1,0,50,0.0015,50,0,1,0,0,1
1537,282,1018,1244,2,0,50,0.0015,50,0,1,0,0,1
1537,282,1019,1245,3,0,50,0.0015,50,0,1,0,0,1
1537,282,1020,1246,4,0,50,0.0015,50,0,1,0,0,0
1537,284,1025,1247,1,0,-50,-0.001096616,-50,0,1,0,0,4.65E-06
1537,284,1026,1248,2,0,-50,-0.001096616,-50,0,1,0,0,4.78E-06
1537,284,1027,1249,3,0,-50,-0.001096616,-50,0,1,0,0,9.13E-06
1537,284,1028,1250,4,0,-50,-0.001096616,-50,0,1,0,0,0.999997
1537,285,1029,1251,1,0,50,0.00165,50,0,1,0,0,1
1537,285,1030,1252,2,0,50,0.00165,50,0,1,0,0,1
1537,285,1031,1253,3,0,50,0.00165,50,0,1,0,0,1
1537,285,1032,1254,4,0,50,0.00165,50,0,1,0,0,0
10150000,286,1033,1255,1,0,-50,-0.001096616,-50,0,1,0,0,4.88E-06
10150000,286,1034,1256,2,0,-50,-0.001096616,-50,0,1,0,0,5.02E-06
10150000,286,1035,1257,3,0,-50,-0.001096616,-50,0,1,0,0,9.63E-06
10150000,286,1036,1258,4,0,-50,-0.001096616,-50,0,1,0,0,0.999997
10150000,287,1037,1259,1,0,50,0.00165,50,0,1,0,0,1
10150000,287,1038,1260,2,0,50,0.00165,50,0,1,0,0,1
10150000,287,1039,1261,3,0,50,0.00165,50,0,1,0,0,1
10150000,287,1040,1262,4,0,50,0.00165,50,0,1,0,0,0
1537,288,1041,1263,1,0,50,0.0132,50,0,1,0,0,1
1537,288,1042,1264,2,0,50,0.0132,50,0,1,0,0,1
1537,288,1043,1265,3,0,50,0.0132,50,0,1,0,0,1
1537,288,1044,1266,4,0,50,0.0132,50,0,1,0,0,0
