QtBids,QBid,RampConstr,RCFrom,RCTo,RCRealPowerIncr,RCMin
111303,299317,13828,-1,-1,-39.700,1
111390,299576,13999,-1,-1,18.000,0
111390,299577,13999,-1,-1,18.000,0
111390,299578,13999,-1,-1,18.000,0
111390,299576,14000,-1,-1,-18.000,1
111390,299577,14000,-1,-1,-18.000,1
111390,299578,14000,-1,-1,-18.000,1
111304,299318,13829,-1,-1,13.000,0
111304,299319,13829,-1,-1,13.000,0
111304,299320,13829,-1,-1,13.000,0
111304,299318,13830,-1,-1,-13.000,1
111304,299319,13830,-1,-1,-13.000,1
111304,299320,13830,-1,-1,-13.000,1
111305,299321,13831,-1,-1,51.000,0
111305,299322,13831,-1,-1,51.000,0
111305,299323,13831,-1,-1,51.000,0
111305,299321,13832,-1,-1,-51.000,1
111305,299322,13832,-1,-1,-51.000,1
111305,299323,13832,-1,-1,-51.000,1
111391,299579,14001,-1,-1,45.000,0
111391,299580,14001,-1,-1,45.000,0
111391,299581,14001,-1,-1,45.000,0
111391,299579,14002,-1,-1,-45.000,1
111391,299580,14002,-1,-1,-45.000,1
111391,299581,14002,-1,-1,-45.000,1
111306,299324,13833,-1,-1,16.500,0
111306,299325,13833,-1,-1,16.500,0
111306,299326,13833,-1,-1,16.500,0
111306,299324,13834,-1,-1,-16.500,1
111306,299325,13834,-1,-1,-16.500,1
111306,299326,13834,-1,-1,-16.500,1
111307,299327,13835,-1,-1,94.000,0
111307,299328,13835,-1,-1,94.000,0
111307,299329,13835,-1,-1,94.000,0
111307,299327,13836,-1,-1,-94.000,1
111307,299328,13836,-1,-1,-94.000,1
111307,299329,13836,-1,-1,-94.000,1
111392,299582,14003,-1,-1,38.500,0
111392,299583,14003,-1,-1,38.500,0
111392,299584,14003,-1,-1,38.500,0
111392,299582,14004,-1,-1,-38.500,1
111392,299583,14004,-1,-1,-38.500,1
111392,299584,14004,-1,-1,-38.500,1
111393,299585,14005,-1,-1,21.000,0
111393,299586,14005,-1,-1,21.000,0
111393,299587,14005,-1,-1,21.000,0
111393,299585,14006,-1,-1,-21.000,1
111393,299586,14006,-1,-1,-21.000,1
111393,299587,14006,-1,-1,-21.000,1
111177,298937,13575,-1,-1,560.000,0
111177,298938,13575,-1,-1,560.000,0
111177,298939,13575,-1,-1,560.000,0
111177,298937,13576,-1,-1,-560.000,1
111177,298938,13576,-1,-1,-560.000,1
111177,298939,13576,-1,-1,-560.000,1
111308,299330,13837,-1,-1,21.500,0
111308,299331,13837,-1,-1,21.500,0
111308,299332,13837,-1,-1,21.500,0
111308,299330,13838,-1,-1,-21.500,1
111308,299331,13838,-1,-1,-21.500,1
111308,299332,13838,-1,-1,-21.500,1
111394,299588,14007,-1,-1,31.000,0
111394,299589,14007,-1,-1,31.000,0
111394,299590,14007,-1,-1,31.000,0
111394,299588,14008,-1,-1,-31.000,1
111394,299589,14008,-1,-1,-31.000,1
111394,299590,14008,-1,-1,-31.000,1
111218,299060,13657,-1,-1,7.400,0
111218,299061,13657,-1,-1,7.400,0
111218,299062,13657,-1,-1,7.400,0
111218,299060,13658,-1,-1,-7.400,1
111218,299061,13658,-1,-1,-7.400,1
111218,299062,13658,-1,-1,-7.400,1
111309,299333,13839,-1,-1,12.400,0
111309,299334,13839,-1,-1,12.400,0
111309,299335,13839,-1,-1,12.400,0
111309,299333,13840,-1,-1,-12.400,1
111309,299334,13840,-1,-1,-12.400,1
111309,299335,13840,-1,-1,-12.400,1
111310,299336,13841,-1,-1,3.400,0
111310,299337,13841,-1,-1,3.400,0
111310,299338,13841,-1,-1,3.400,0
111310,299336,13842,-1,-1,-3.400,1
111310,299337,13842,-1,-1,-3.400,1
111310,299338,13842,-1,-1,-3.400,1
111311,299339,13843,-1,-1,36.000,0
111311,299340,13843,-1,-1,36.000,0
111311,299341,13843,-1,-1,36.000,0
111311,299339,13844,-1,-1,-36.000,1
111311,299340,13844,-1,-1,-36.000,1
111311,299341,13844,-1,-1,-36.000,1
111395,299591,14009,-1,-1,9.500,0
111395,299592,14009,-1,-1,9.500,0
111395,299593,14009,-1,-1,9.500,0
111395,299591,14010,-1,-1,-9.500,1
111395,299592,14010,-1,-1,-9.500,1
111395,299593,14010,-1,-1,-9.500,1
111396,299594,14011,-1,-1,41.000,0
111396,299595,14011,-1,-1,41.000,0
111396,299596,14011,-1,-1,41.000,0
111396,299594,14012,-1,-1,-41.000,1
111396,299595,14012,-1,-1,-41.000,1
111396,299596,14012,-1,-1,-41.000,1
111312,299342,13845,-1,-1,12.800,0
111312,299343,13845,-1,-1,12.800,0
111312,299344,13845,-1,-1,12.800,0
111312,299342,13846,-1,-1,-12.800,1
111312,299343,13846,-1,-1,-12.800,1
111312,299344,13846,-1,-1,-12.800,1
111160,298886,13541,-1,-1,560.000,0
111160,298887,13541,-1,-1,560.000,0
111160,298888,13541,-1,-1,560.000,0
111160,298886,13542,-1,-1,-560.000,1
111160,298887,13542,-1,-1,-560.000,1
111160,298888,13542,-1,-1,-560.000,1
111397,299597,14013,-1,-1,130.000,0
111397,299598,14013,-1,-1,130.000,0
111397,299599,14013,-1,-1,130.000,0
111397,299597,14014,-1,-1,-130.000,1
111397,299598,14014,-1,-1,-130.000,1
111397,299599,14014,-1,-1,-130.000,1
111313,299345,13847,-1,-1,69.000,0
111313,299346,13847,-1,-1,69.000,0
111313,299347,13847,-1,-1,69.000,0
111313,299345,13848,-1,-1,-69.000,1
111313,299346,13848,-1,-1,-69.000,1
111313,299347,13848,-1,-1,-69.000,1
111314,299348,13849,-1,-1,240.000,0
111314,299349,13849,-1,-1,240.000,0
111314,299350,13849,-1,-1,240.000,0
111314,299348,13850,-1,-1,-240.000,1
111314,299349,13850,-1,-1,-240.000,1
111314,299350,13850,-1,-1,-240.000,1
111315,299351,13851,-1,-1,50.000,0
111315,299352,13851,-1,-1,50.000,0
111315,299353,13851,-1,-1,50.000,0
111315,299351,13852,-1,-1,-50.000,1
111315,299352,13852,-1,-1,-50.000,1
111315,299353,13852,-1,-1,-50.000,1
111316,299354,13853,-1,-1,11.000,0
111316,299355,13853,-1,-1,11.000,0
111316,299356,13853,-1,-1,11.000,0
111316,299354,13854,-1,-1,-11.000,1
111316,299355,13854,-1,-1,-11.000,1
111316,299356,13854,-1,-1,-11.000,1
111317,299357,13855,-1,-1,61.000,0
111317,299358,13855,-1,-1,61.000,0
111317,299359,13855,-1,-1,61.000,0
111317,299357,13856,-1,-1,-61.000,1
111317,299358,13856,-1,-1,-61.000,1
111317,299359,13856,-1,-1,-61.000,1
111398,299600,14015,-1,-1,23.200,0
111398,299601,14015,-1,-1,23.200,0
111398,299602,14015,-1,-1,23.200,0
111398,299600,14016,-1,-1,-23.200,1
111398,299601,14016,-1,-1,-23.200,1
111398,299602,14016,-1,-1,-23.200,1
111187,298967,13595,-1,-1,94.500,0
111187,298968,13595,-1,-1,94.500,0
111187,298969,13595,-1,-1,94.500,0
111187,298967,13596,-1,-1,-94.500,1
111187,298968,13596,-1,-1,-94.500,1
111187,298969,13596,-1,-1,-94.500,1
111399,299603,14017,-1,-1,24.000,0
111399,299604,14017,-1,-1,24.000,0
111399,299605,14017,-1,-1,24.000,0
111399,299603,14018,-1,-1,-24.000,1
111399,299604,14018,-1,-1,-24.000,1
111399,299605,14018,-1,-1,-24.000,1
111348,299450,13917,-1,-1,38.000,0
111348,299451,13917,-1,-1,38.000,0
111348,299452,13917,-1,-1,38.000,0
111348,299450,13918,-1,-1,-38.000,1
111348,299451,13918,-1,-1,-38.000,1
111348,299452,13918,-1,-1,-38.000,1
111157,298877,13535,-1,-1,35.000,0
111157,298878,13535,-1,-1,35.000,0
111157,298879,13535,-1,-1,35.000,0
111157,298877,13536,-1,-1,-35.000,1
111157,298878,13536,-1,-1,-35.000,1
111157,298879,13536,-1,-1,-35.000,1
111349,299453,13919,-1,-1,13.000,0
111349,299454,13919,-1,-1,13.000,0
111349,299455,13919,-1,-1,13.000,0
111349,299453,13920,-1,-1,-13.000,1
111349,299454,13920,-1,-1,-13.000,1
111349,299455,13920,-1,-1,-13.000,1
111350,299456,13921,-1,-1,4.700,0
111350,299457,13921,-1,-1,4.700,0
111350,299458,13921,-1,-1,4.700,0
111350,299456,13922,-1,-1,-4.700,1
111350,299457,13922,-1,-1,-4.700,1
111350,299458,13922,-1,-1,-4.700,1
111400,299606,14019,-1,-1,34.000,0
111400,299607,14019,-1,-1,34.000,0
111400,299608,14019,-1,-1,34.000,0
111400,299606,14020,-1,-1,-34.000,1
111400,299607,14020,-1,-1,-34.000,1
111400,299608,14020,-1,-1,-34.000,1
111401,299609,14021,-1,-1,0.400,0
111401,299610,14021,-1,-1,0.400,0
111401,299611,14021,-1,-1,0.400,0
111401,299609,14022,-1,-1,-0.400,1
111401,299610,14022,-1,-1,-0.400,1
111401,299611,14022,-1,-1,-0.400,1
111351,299459,13923,-1,-1,5.200,0
111351,299460,13923,-1,-1,5.200,0
111351,299461,13923,-1,-1,5.200,0
111351,299459,13924,-1,-1,-5.200,1
111351,299460,13924,-1,-1,-5.200,1
111351,299461,13924,-1,-1,-5.200,1
111352,299462,13925,-1,-1,95.000,0
111352,299463,13925,-1,-1,95.000,0
111352,299464,13925,-1,-1,95.000,0
111352,299462,13926,-1,-1,-95.000,1
111352,299463,13926,-1,-1,-95.000,1
111352,299464,13926,-1,-1,-95.000,1
111353,299465,13927,-1,-1,11.000,0
111353,299466,13927,-1,-1,11.000,0
111353,299467,13927,-1,-1,11.000,0
111353,299465,13928,-1,-1,-11.000,1
111353,299466,13928,-1,-1,-11.000,1
111353,299467,13928,-1,-1,-11.000,1
111354,299468,13929,-1,-1,87.000,0
111354,299469,13929,-1,-1,87.000,0
111354,299470,13929,-1,-1,87.000,0
111354,299468,13930,-1,-1,-87.000,1
111354,299469,13930,-1,-1,-87.000,1
111354,299470,13930,-1,-1,-87.000,1
111402,299612,14023,-1,-1,48.000,0
111402,299613,14023,-1,-1,48.000,0
111402,299614,14023,-1,-1,48.000,0
111402,299612,14024,-1,-1,-48.000,1
111402,299613,14024,-1,-1,-48.000,1
111402,299614,14024,-1,-1,-48.000,1
111209,299033,13639,-1,-1,32.000,0
111209,299034,13639,-1,-1,32.000,0
111209,299035,13639,-1,-1,32.000,0
111209,299033,13640,-1,-1,-32.000,1
111209,299034,13640,-1,-1,-32.000,1
111209,299035,13640,-1,-1,-32.000,1
111355,299471,13931,-1,-1,39.000,0
111355,299472,13931,-1,-1,39.000,0
111355,299473,13931,-1,-1,39.000,0
111355,299471,13932,-1,-1,-39.000,1
111355,299472,13932,-1,-1,-39.000,1
111355,299473,13932,-1,-1,-39.000,1
111356,299474,13933,-1,-1,121.000,0
111356,299475,13933,-1,-1,121.000,0
111356,299476,13933,-1,-1,121.000,0
111356,299474,13934,-1,-1,-121.000,1
111356,299475,13934,-1,-1,-121.000,1
111356,299476,13934,-1,-1,-121.000,1
111403,299615,14025,-1,-1,17.000,0
111403,299616,14025,-1,-1,17.000,0
111403,299617,14025,-1,-1,17.000,0
111403,299615,14026,-1,-1,-17.000,1
111403,299616,14026,-1,-1,-17.000,1
111403,299617,14026,-1,-1,-17.000,1
111404,299618,14027,-1,-1,24.000,0
111404,299619,14027,-1,-1,24.000,0
111404,299620,14027,-1,-1,24.000,0
111404,299618,14028,-1,-1,-24.000,1
111404,299619,14028,-1,-1,-24.000,1
111404,299620,14028,-1,-1,-24.000,1
111405,299621,14029,-1,-1,27.000,0
111405,299622,14029,-1,-1,27.000,0
111405,299623,14029,-1,-1,27.000,0
111405,299621,14030,-1,-1,-27.000,1
111405,299622,14030,-1,-1,-27.000,1
111405,299623,14030,-1,-1,-27.000,1
111406,299624,14031,-1,-1,31.000,0
111406,299625,14031,-1,-1,31.000,0
111406,299626,14031,-1,-1,31.000,0
111406,299624,14032,-1,-1,-31.000,1
111406,299625,14032,-1,-1,-31.000,1
111406,299626,14032,-1,-1,-31.000,1
111357,299477,13935,-1,-1,220.000,0
111357,299478,13935,-1,-1,220.000,0
111357,299479,13935,-1,-1,220.000,0
111357,299477,13936,-1,-1,-220.000,1
111357,299478,13936,-1,-1,-220.000,1
111357,299479,13936,-1,-1,-220.000,1
111358,299480,13937,-1,-1,58.000,0
111358,299481,13937,-1,-1,58.000,0
111358,299482,13937,-1,-1,58.000,0
111358,299480,13938,-1,-1,-58.000,1
111358,299481,13938,-1,-1,-58.000,1
111358,299482,13938,-1,-1,-58.000,1
111210,299036,13641,-1,-1,11.000,0
111210,299037,13641,-1,-1,11.000,0
111210,299038,13641,-1,-1,11.000,0
111210,299036,13642,-1,-1,-11.000,1
111210,299037,13642,-1,-1,-11.000,1
111210,299038,13642,-1,-1,-11.000,1
111407,299627,14033,-1,-1,240.000,0
111407,299628,14033,-1,-1,240.000,0
111407,299629,14033,-1,-1,240.000,0
111407,299627,14034,-1,-1,-240.000,1
111407,299628,14034,-1,-1,-240.000,1
111407,299629,14034,-1,-1,-240.000,1
111408,299630,14035,-1,-1,10.500,0
111408,299631,14035,-1,-1,10.500,0
111408,299632,14035,-1,-1,10.500,0
111408,299630,14036,-1,-1,-10.500,1
111408,299631,14036,-1,-1,-10.500,1
111408,299632,14036,-1,-1,-10.500,1
111188,298970,13597,-1,-1,8.400,0
111188,298971,13597,-1,-1,8.400,0
111188,298972,13597,-1,-1,8.400,0
111188,298970,13598,-1,-1,-8.400,1
111188,298971,13598,-1,-1,-8.400,1
111188,298972,13598,-1,-1,-8.400,1
111189,298973,13599,-1,-1,244.000,0
111189,298974,13599,-1,-1,244.000,0
111189,298975,13599,-1,-1,244.000,0
111189,298973,13600,-1,-1,-244.000,1
111189,298974,13600,-1,-1,-244.000,1
111189,298975,13600,-1,-1,-244.000,1
111409,299633,14037,-1,-1,13.000,0
111409,299634,14037,-1,-1,13.000,0
111409,299635,14037,-1,-1,13.000,0
111409,299633,14038,-1,-1,-13.000,1
111409,299634,14038,-1,-1,-13.000,1
111409,299635,14038,-1,-1,-13.000,1
111359,299483,13939,-1,-1,120.000,0
111359,299484,13939,-1,-1,120.000,0
111359,299485,13939,-1,-1,120.000,0
111359,299483,13940,-1,-1,-120.000,1
111359,299484,13940,-1,-1,-120.000,1
111359,299485,13940,-1,-1,-120.000,1
111360,299486,13941,-1,-1,28.000,0
111360,299487,13941,-1,-1,28.000,0
111360,299488,13941,-1,-1,28.000,0
111360,299486,13942,-1,-1,-28.000,1
111360,299487,13942,-1,-1,-28.000,1
111360,299488,13942,-1,-1,-28.000,1
111347,299447,13915,-1,-1,8.000,0
111347,299448,13915,-1,-1,8.000,0
111347,299449,13915,-1,-1,8.000,0
111347,299447,13916,-1,-1,-8.000,1
111347,299448,13916,-1,-1,-8.000,1
111347,299449,13916,-1,-1,-8.000,1
111410,299636,14039,-1,-1,0.500,0
111410,299637,14039,-1,-1,0.500,0
111410,299638,14039,-1,-1,0.500,0
111410,299636,14040,-1,-1,-0.500,1
111410,299637,14040,-1,-1,-0.500,1
111410,299638,14040,-1,-1,-0.500,1
111361,299489,13943,-1,-1,15.200,0
111361,299490,13943,-1,-1,15.200,0
111361,299491,13943,-1,-1,15.200,0
111361,299489,13944,-1,-1,-15.200,1
111361,299490,13944,-1,-1,-15.200,1
111361,299491,13944,-1,-1,-15.200,1
111362,299492,13945,-1,-1,12.000,0
111362,299493,13945,-1,-1,12.000,0
111362,299494,13945,-1,-1,12.000,0
111362,299492,13946,-1,-1,-12.000,1
111362,299493,13946,-1,-1,-12.000,1
111362,299494,13946,-1,-1,-12.000,1
111411,299639,14041,-1,-1,17.000,0
111411,299640,14041,-1,-1,17.000,0
111411,299641,14041,-1,-1,17.000,0
111411,299639,14042,-1,-1,-17.000,1
111411,299640,14042,-1,-1,-17.000,1
111411,299641,14042,-1,-1,-17.000,1
111412,299642,14043,-1,-1,2.700,0
111412,299643,14043,-1,-1,2.700,0
111412,299644,14043,-1,-1,2.700,0
111412,299642,14044,-1,-1,-2.700,1
111412,299643,14044,-1,-1,-2.700,1
111412,299644,14044,-1,-1,-2.700,1
111158,298880,13537,-1,-1,58.800,0
111158,298881,13537,-1,-1,58.800,0
111158,298882,13537,-1,-1,58.800,0
111158,298880,13538,-1,-1,-58.800,1
111158,298881,13538,-1,-1,-58.800,1
111158,298882,13538,-1,-1,-58.800,1
111413,299645,14045,-1,-1,65.000,0
111413,299646,14045,-1,-1,65.000,0
111413,299647,14045,-1,-1,65.000,0
111413,299645,14046,-1,-1,-65.000,1
111413,299646,14046,-1,-1,-65.000,1
111413,299647,14046,-1,-1,-65.000,1
111414,299648,14047,-1,-1,110.000,0
111414,299649,14047,-1,-1,110.000,0
111414,299650,14047,-1,-1,110.000,0
111414,299648,14048,-1,-1,-110.000,1
111414,299649,14048,-1,-1,-110.000,1
111414,299650,14048,-1,-1,-110.000,1
111415,299651,14049,-1,-1,32.000,0
111415,299652,14049,-1,-1,32.000,0
111415,299653,14049,-1,-1,32.000,0
111415,299651,14050,-1,-1,-32.000,1
111415,299652,14050,-1,-1,-32.000,1
111415,299653,14050,-1,-1,-32.000,1
111211,299039,13643,-1,-1,5.000,0
111211,299040,13643,-1,-1,5.000,0
111211,299041,13643,-1,-1,5.000,0
111211,299039,13644,-1,-1,-5.000,1
111211,299040,13644,-1,-1,-5.000,1
111211,299041,13644,-1,-1,-5.000,1
111212,299042,13645,-1,-1,21.000,0
111212,299043,13645,-1,-1,21.000,0
111212,299044,13645,-1,-1,21.000,0
111212,299042,13646,-1,-1,-21.000,1
111212,299043,13646,-1,-1,-21.000,1
111212,299044,13646,-1,-1,-21.000,1
111416,299654,14051,-1,-1,8.700,0
111416,299655,14051,-1,-1,8.700,0
111416,299656,14051,-1,-1,8.700,0
111416,299654,14052,-1,-1,-8.700,1
111416,299655,14052,-1,-1,-8.700,1
111416,299656,14052,-1,-1,-8.700,1
111363,299495,13947,-1,-1,15.000,0
111363,299496,13947,-1,-1,15.000,0
111363,299497,13947,-1,-1,15.000,0
111363,299495,13948,-1,-1,-15.000,1
111363,299496,13948,-1,-1,-15.000,1
111363,299497,13948,-1,-1,-15.000,1
111417,299657,14053,-1,-1,30.000,0
111417,299658,14053,-1,-1,30.000,0
111417,299659,14053,-1,-1,30.000,0
111417,299657,14054,-1,-1,-30.000,1
111417,299658,14054,-1,-1,-30.000,1
111417,299659,14054,-1,-1,-30.000,1
111364,299498,13949,-1,-1,16.000,0
111364,299499,13949,-1,-1,16.000,0
111364,299500,13949,-1,-1,16.000,0
111364,299498,13950,-1,-1,-16.000,1
111364,299499,13950,-1,-1,-16.000,1
111364,299500,13950,-1,-1,-16.000,1
111365,299501,13951,-1,-1,72.000,0
111365,299502,13951,-1,-1,72.000,0
111365,299503,13951,-1,-1,72.000,0
111365,299501,13952,-1,-1,-72.000,1
111365,299502,13952,-1,-1,-72.000,1
111365,299503,13952,-1,-1,-72.000,1
111366,299504,13953,-1,-1,22.000,0
111366,299505,13953,-1,-1,22.000,0
111366,299506,13953,-1,-1,22.000,0
111366,299504,13954,-1,-1,-22.000,1
111366,299505,13954,-1,-1,-22.000,1
111366,299506,13954,-1,-1,-22.000,1
111367,299507,13955,-1,-1,135.000,0
111367,299508,13955,-1,-1,135.000,0
111367,299509,13955,-1,-1,135.000,0
111367,299507,13956,-1,-1,-135.000,1
111367,299508,13956,-1,-1,-135.000,1
111367,299509,13956,-1,-1,-135.000,1
111418,299660,14055,-1,-1,9.000,0
111418,299661,14055,-1,-1,9.000,0
111418,299662,14055,-1,-1,9.000,0
111418,299660,14056,-1,-1,-9.000,1
111418,299661,14056,-1,-1,-9.000,1
111418,299662,14056,-1,-1,-9.000,1
111213,299045,13647,-1,-1,11.700,0
111213,299046,13647,-1,-1,11.700,0
111213,299047,13647,-1,-1,11.700,0
111213,299045,13648,-1,-1,-11.700,1
111213,299046,13648,-1,-1,-11.700,1
111213,299047,13648,-1,-1,-11.700,1
111214,299048,13649,-1,-1,18.200,0
111214,299049,13649,-1,-1,18.200,0
111214,299050,13649,-1,-1,18.200,0
111214,299048,13650,-1,-1,-18.200,1
111214,299049,13650,-1,-1,-18.200,1
111214,299050,13650,-1,-1,-18.200,1
111368,299510,13957,-1,-1,17.200,0
111368,299511,13957,-1,-1,17.200,0
111368,299512,13957,-1,-1,17.200,0
111368,299510,13958,-1,-1,-17.200,1
111368,299511,13958,-1,-1,-17.200,1
111368,299512,13958,-1,-1,-17.200,1
111369,299513,13959,-1,-1,30.000,0
111369,299514,13959,-1,-1,30.000,0
111369,299515,13959,-1,-1,30.000,0
111369,299513,13960,-1,-1,-30.000,1
111369,299514,13960,-1,-1,-30.000,1
111369,299515,13960,-1,-1,-30.000,1
111419,299663,14057,-1,-1,13.000,0
111419,299664,14057,-1,-1,13.000,0
111419,299665,14057,-1,-1,13.000,0
111419,299663,14058,-1,-1,-13.000,1
111419,299664,14058,-1,-1,-13.000,1
111419,299665,14058,-1,-1,-13.000,1
111215,299051,13651,-1,-1,343.000,0
111215,299052,13651,-1,-1,343.000,0
111215,299053,13651,-1,-1,343.000,0
111215,299051,13652,-1,-1,-343.000,1
111215,299052,13652,-1,-1,-343.000,1
111215,299053,13652,-1,-1,-343.000,1
111420,299666,14059,-1,-1,40.000,0
111420,299667,14059,-1,-1,40.000,0
111420,299668,14059,-1,-1,40.000,0
111420,299666,14060,-1,-1,-40.000,1
111420,299667,14060,-1,-1,-40.000,1
111420,299668,14060,-1,-1,-40.000,1
111421,299669,14061,-1,-1,217.000,0
111421,299670,14061,-1,-1,217.000,0
111421,299671,14061,-1,-1,217.000,0
111421,299669,14062,-1,-1,-217.000,1
111421,299670,14062,-1,-1,-217.000,1
111421,299671,14062,-1,-1,-217.000,1
111422,299672,14063,-1,-1,210.000,0
111422,299673,14063,-1,-1,210.000,0
111422,299674,14063,-1,-1,210.000,0
111422,299672,14064,-1,-1,-210.000,1
111422,299673,14064,-1,-1,-210.000,1
111422,299674,14064,-1,-1,-210.000,1
111423,299675,14065,-1,-1,29.500,0
111423,299676,14065,-1,-1,29.500,0
111423,299677,14065,-1,-1,29.500,0
111423,299675,14066,-1,-1,-29.500,1
111423,299676,14066,-1,-1,-29.500,1
111423,299677,14066,-1,-1,-29.500,1
111370,299516,13961,-1,-1,20.000,0
111370,299517,13961,-1,-1,20.000,0
111370,299518,13961,-1,-1,20.000,0
111370,299516,13962,-1,-1,-20.000,1
111370,299517,13962,-1,-1,-20.000,1
111370,299518,13962,-1,-1,-20.000,1
111371,299519,13963,-1,-1,124.000,0
111371,299520,13963,-1,-1,124.000,0
111371,299521,13963,-1,-1,124.000,0
111371,299519,13964,-1,-1,-124.000,1
111371,299520,13964,-1,-1,-124.000,1
111371,299521,13964,-1,-1,-124.000,1
111372,299522,13965,-1,-1,56.000,0
111372,299523,13965,-1,-1,56.000,0
111372,299524,13965,-1,-1,56.000,0
111372,299522,13966,-1,-1,-56.000,1
111372,299523,13966,-1,-1,-56.000,1
111372,299524,13966,-1,-1,-56.000,1
111216,299054,13653,-1,-1,10.200,0
111216,299055,13653,-1,-1,10.200,0
111216,299056,13653,-1,-1,10.200,0
111216,299054,13654,-1,-1,-10.200,1
111216,299055,13654,-1,-1,-10.200,1
111216,299056,13654,-1,-1,-10.200,1
111424,299678,14067,-1,-1,16.300,0
111424,299679,14067,-1,-1,16.300,0
111424,299680,14067,-1,-1,16.300,0
111424,299678,14068,-1,-1,-16.300,1
111424,299679,14068,-1,-1,-16.300,1
111424,299680,14068,-1,-1,-16.300,1
