ID,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,NodeFrom,NodeTo,DecNetFrom,DecNetTo
4122,0.0000012050,0.0000000000,0.0000049360,0.0093056490,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5456,5455,IT_Transmission,IT_Transmission
4123,0.0000104450,0.0000000000,0.0000454550,10.5717643910,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5430,5439,IT_Transmission,IT_Transmission
4124,0.0002272730,0.0000000000,0.0006181130,1.1998813000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5451,5640,IT_Transmission,IT_Transmission
4125,0.0000004590,0.0000000000,0.0000016640,0.0038317380,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5443,5355,IT_Transmission,IT_Transmission
4126,0.0000358130,0.0000000000,0.0001838840,0.3662046490,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,100000.0000000000,5443,5636,IT_Transmission,IT_Transmission
4127,0.0000561290,0.0000000000,0.0002758260,0.6327841160,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5444,5443,IT_Transmission,IT_Transmission
4128,0.0000005170,0.0000000000,0.0000019510,0.0043791290,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5446,5445,IT_Transmission,IT_Transmission
4129,0.0000327130,0.0000000000,0.0001222450,0.2632951210,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5460,5531,IT_Transmission,IT_Transmission
4130,0.0000137740,0.0000000000,0.0000528010,0.1138573500,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5454,5434,IT_Transmission,IT_Transmission
4131,0.0000441920,0.0000000000,0.0001652890,0.3558042180,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5454,5435,IT_Transmission,IT_Transmission
4132,0.0000012050,0.0000000000,0.0000047060,0.0098530400,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5454,5425,IT_Transmission,IT_Transmission
4133,0.0000051080,0.0000000000,0.0000191120,0.0437912880,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5454,5488,IT_Transmission,IT_Transmission
4134,0.0000086090,0.0000000000,0.0000309920,0.0684238880,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5454,5591,IT_Transmission,IT_Transmission
4135,0.0001142100,0.0000000000,0.0002490820,0.4931993850,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,91.4522830000,5462,5601,IT_Transmission,IT_Transmission
4136,0.0000157830,0.0000000000,0.0000293850,2.6165294770,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.0228220000,5426,5592,IT_Transmission,IT_Transmission
4137,0.0000002870,0.0000000000,0.0000020090,0.0049265200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5427,5200,IT_Transmission,IT_Transmission
4138,0.0000644510,0.0000000000,0.0002444330,0.5473911040,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5467,5477,IT_Transmission,IT_Transmission
4139,0.0000556700,0.0000000000,0.0002094810,0.4510502700,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5467,5496,IT_Transmission,IT_Transmission
4140,0.0000665750,0.0000000000,0.0002509760,0.5605284900,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5465,5477,IT_Transmission,IT_Transmission
4141,0.0000757580,0.0000000000,0.0002852390,0.6141728190,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5465,5562,IT_Transmission,IT_Transmission
4142,0.0001348710,0.0000000000,0.0004189620,0.8194444830,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5465,5673,IT_Transmission,IT_Transmission
4143,0.0001779160,0.0000000000,0.0004333100,0.8106862250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5458,5605,IT_Transmission,IT_Transmission
4144,0.0000189390,0.0000000000,0.0000585400,0.0936038790,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5458,5609,IT_Transmission,IT_Transmission
4145,0.0000623850,0.0000000000,0.0003236910,0.8999109750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5474,5449,IT_Transmission,IT_Transmission
4146,0.0000637050,0.0000000000,0.0002553950,0.4855359090,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5479,5660,IT_Transmission,IT_Transmission
4147,0.0000797750,0.0000000000,0.0003165750,0.6470162850,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5464,5265,IT_Transmission,IT_Transmission
4148,0.0001029040,0.0000000000,0.0003866510,0.8331292600,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5464,5467,IT_Transmission,IT_Transmission
4149,0.0001377410,0.0000000000,0.0003467630,0.6557745430,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,176.9601670000,5487,5662,IT_Transmission,IT_Transmission
4150,0.0000103310,0.0000000000,0.0000321400,0.0656869320,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,230.0024910000,5484,5487,IT_Transmission,IT_Transmission
4151,0.0001853760,0.0000000000,0.0004493800,0.8232762200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5497,5614,IT_Transmission,IT_Transmission
4152,0.0000780530,0.0000000000,0.0002232550,0.4089011550,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5497,5663,IT_Transmission,IT_Transmission
4153,0.0000666900,0.0000000000,0.0004656220,1.1117513320,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,100000.0000000000,5495,5366,IT_Transmission,IT_Transmission
4154,0.0000614100,0.0000000000,0.0004304410,1.0241687560,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5495,5578,IT_Transmission,IT_Transmission
4155,0.0000418960,0.0000000000,0.0001572540,0.3388350930,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5490,5491,IT_Transmission,IT_Transmission
4156,0.0000462580,0.0000000000,0.0001073230,0.1883025400,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,182.9045650000,5502,5504,IT_Transmission,IT_Transmission
4157,0.0000271460,0.0000000000,0.0000023530,0.4811567800,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5491,5646,IT_Transmission,IT_Transmission
4158,0.0000103880,0.0000000000,0.0000390840,0.0842982300,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5510,5349,IT_Transmission,IT_Transmission
4159,0.0000464880,0.0000000000,0.0002610190,0.6147202100,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,144.2659760000,5507,5506,IT_Transmission,IT_Transmission
4160,0.0002421950,0.0000000000,0.0005727730,1.0170526710,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,91.4522830000,5504,5617,IT_Transmission,IT_Transmission
4161,0.0000004590,0.0000000000,0.0000023530,0.0049265200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,84.1361000000,5575,5577,IT_Transmission,IT_Transmission
4162,0.0000338610,0.0000000000,0.0000849400,0.1516273360,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5516,5582,IT_Transmission,IT_Transmission
4163,0.0002094810,0.0000000000,0.0005555560,1.0263583200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5516,5640,IT_Transmission,IT_Transmission
4164,0.0001199490,0.0000000000,0.0002817950,0.4959363400,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,91.4522830000,5517,5684,IT_Transmission,IT_Transmission
4165,0.0000278350,0.0000000000,0.0000556700,7.1664443330,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,148.6099590000,5561,5529,IT_Transmission,IT_Transmission
4166,0.0000852850,0.0000000000,0.0003630050,0.7532101590,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,75.9053950000,5561,5677,IT_Transmission,IT_Transmission
4167,0.0000252530,0.0000000000,0.0001342980,0.2895698940,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5579,5580,IT_Transmission,IT_Transmission
4168,0.0000894170,0.0000000000,0.0004713610,0.9666926900,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5579,5547,IT_Transmission,IT_Transmission
4169,0.0000499310,0.0000000000,0.0001870980,0.4034272440,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5579,5659,IT_Transmission,IT_Transmission
4170,0.0001107670,0.0000000000,0.0003036040,0.5966563030,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,104.0269720000,5583,5677,IT_Transmission,IT_Transmission
4171,0.0001584020,0.0000000000,0.0004878330,0.9940622450,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,115.0012450000,5518,5600,IT_Transmission,IT_Transmission
4172,0.0000628440,0.0000000000,0.0001829090,1.3323499470,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.1547730000,5586,5520,IT_Transmission,IT_Transmission
4173,0.0000024100,0.0000000000,0.0000140040,0.0459808530,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.1547730000,5586,5544,IT_Transmission,IT_Transmission
4174,0.0000241050,0.0000000000,0.0000912530,0.1959660150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5526,5531,IT_Transmission,IT_Transmission
4175,0.0000252530,0.0000000000,0.0000958450,0.2063664460,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5526,5550,IT_Transmission,IT_Transmission
4176,0.0000189390,0.0000000000,0.0000723140,0.1554590740,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5526,5673,IT_Transmission,IT_Transmission
4177,0.0000097570,0.0000000000,0.0000275480,0.0509073730,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,104.2556020000,5520,5589,IT_Transmission,IT_Transmission
4178,0.0000487830,0.0000000000,0.0001406110,0.2485155610,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5524,5679,IT_Transmission,IT_Transmission
4179,0.0000255390,0.0000000000,0.0001780300,0.4253228880,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5570,5229,IT_Transmission,IT_Transmission
4180,0.0000004020,0.0000000000,0.0000032140,0.7055871330,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,230.6883830000,5569,5565,IT_Transmission,IT_Transmission
4181,0.0000770780,0.0000000000,0.0004451910,1.0312848400,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5572,5580,IT_Transmission,IT_Transmission
4182,0.0000889000,0.0000000000,0.0004903580,1.1752487000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5573,5132,IT_Transmission,IT_Transmission
4183,0.0000958450,0.0000000000,0.0007059230,1.5157259670,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5573,5450,IT_Transmission,IT_Transmission
4184,0.0000304180,0.0000000000,0.0002117770,0.5063367710,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5573,5678,IT_Transmission,IT_Transmission
4185,0.0000433880,0.0000000000,0.0003032600,0.7220088660,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5574,5230,IT_Transmission,IT_Transmission
4186,0.0000170450,0.0000000000,0.0001198350,0.2840959830,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5574,5570,IT_Transmission,IT_Transmission
4187,0.0000054520,0.0000000000,0.0000379360,0.0908669230,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5594,5656,IT_Transmission,IT_Transmission
4188,0.0000109040,0.0000000000,0.0000344350,0.0700660610,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,115.0012450000,5596,5600,IT_Transmission,IT_Transmission
4189,0.0000235310,0.0000000000,0.0001635670,0.3891950750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,137.1784240000,5603,5604,IT_Transmission,IT_Transmission
4190,0.0000981400,0.0000000000,0.0002272730,0.3990481150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5603,5684,IT_Transmission,IT_Transmission
4191,0.0001779160,0.0000000000,0.0004338840,0.8112336160,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5605,5663,IT_Transmission,IT_Transmission
4192,0.0002175160,0.0000000000,0.0005825300,1.0838343860,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5613,5648,IT_Transmission,IT_Transmission
4193,0.0000568180,0.0000000000,0.0002129250,0.4587137450,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5613,5652,IT_Transmission,IT_Transmission
4194,0.0000075180,0.0000000000,0.0000526860,0.1258999540,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5548,5549,IT_Transmission,IT_Transmission
4195,0.0000176770,0.0000000000,0.0001233360,0.2950438050,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5588,5496,IT_Transmission,IT_Transmission
4196,0.0000001720,0.0000000000,0.0000007460,0.0010947820,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,104.0269720000,5552,5551,IT_Transmission,IT_Transmission
4197,0.0001124890,0.0000000000,0.0003173780,0.5944667390,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5620,5265,IT_Transmission,IT_Transmission
4198,0.0000004590,0.0000000000,0.0000023530,0.0049265200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5617,5619,IT_Transmission,IT_Transmission
4199,0.0000677800,0.0000000000,0.0001815310,0.3355507470,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5643,5653,IT_Transmission,IT_Transmission
4200,0.0001356180,0.0000000000,0.0004117880,0.8019279670,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5643,5667,IT_Transmission,IT_Transmission
4201,0.0000974520,0.0000000000,0.0003236340,0.6289523780,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,102.8838180000,5624,5494,IT_Transmission,IT_Transmission
4202,0.0000200870,0.0000000000,0.0000786270,0.5320641530,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5637,5639,IT_Transmission,IT_Transmission
4203,0.0001190890,0.0000000000,0.0003658170,0.7504732040,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,100000.0000000000,5625,5424,IT_Transmission,IT_Transmission
4204,0.0000424700,0.0000000000,0.0002967170,0.7094188710,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5626,5627,IT_Transmission,IT_Transmission
4205,0.0000466020,0.0000000000,0.0002395550,0.4784198250,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5636,5547,IT_Transmission,IT_Transmission
4206,0.0000002300,0.0000000000,0.0000009760,0.0021895640,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,100000.0000000000,5635,5636,IT_Transmission,IT_Transmission
4207,0.0000166440,0.0000000000,0.0000625570,0.1341108200,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5634,5652,IT_Transmission,IT_Transmission
4208,0.0001635100,0.0000000000,0.0005381660,1.0230739730,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,115.0012450000,5641,5667,IT_Transmission,IT_Transmission
4209,0.0000995180,0.0000000000,0.0003740240,0.8068544870,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5645,5528,IT_Transmission,IT_Transmission
4210,0.0000401740,0.0000000000,0.0002043160,0.4132802830,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5646,5651,IT_Transmission,IT_Transmission
4211,0.0000467750,0.0000000000,0.0003511820,0.7154401730,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5648,5265,IT_Transmission,IT_Transmission
4212,0.0000572770,0.0000000000,0.0003662760,0.8736362020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,100000.0000000000,5648,5623,IT_Transmission,IT_Transmission
4213,0.0000478080,0.0000000000,0.0001947310,0.4302494080,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5649,5650,IT_Transmission,IT_Transmission
4214,0.0000478080,0.0000000000,0.0001947310,0.4302494080,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5649,5650,IT_Transmission,IT_Transmission
4215,0.0001065200,0.0000000000,0.0002664140,0.4767776520,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5653,5548,IT_Transmission,IT_Transmission
4216,0.0000243920,0.0000000000,0.0000699610,0.1280895180,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5656,5668,IT_Transmission,IT_Transmission
4217,0.0000786270,0.0000000000,0.0002485080,0.5140002470,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,230.0024910000,5666,5676,IT_Transmission,IT_Transmission
4218,0.0000251380,0.0000000000,0.0001752180,0.4209437590,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5672,5431,IT_Transmission,IT_Transmission
4219,0.0000422410,0.0000000000,0.0002947660,0.7121558260,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,198.6800840000,5672,5450,IT_Transmission,IT_Transmission
4220,0.0000292700,0.0000000000,0.0001165060,1.2080921660,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,262.0107900000,5676,5426,IT_Transmission,IT_Transmission
4221,0.0000177920,0.0000000000,0.0000855140,0.6875232270,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,278.7008310000,5677,5131,IT_Transmission,IT_Transmission
4222,0.0000122250,0.0000000000,0.0000362140,0.2260725260,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,176.9601670000,5677,5200,IT_Transmission,IT_Transmission
4223,0.0000413220,0.0000000000,0.0001015840,0.1904921040,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,88.4800830000,5677,5682,IT_Transmission,IT_Transmission
4224,0.0000082640,0.0000000000,0.0000153240,2.3931939070,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,217.1991710000,5671,5323,IT_Transmission,IT_Transmission
4225,0.0000891870,0.0000000000,0.0004186180,0.9502709560,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,115.2298760000,5671,5574,IT_Transmission,IT_Transmission
4226,0.0000011480,0.0000000000,0.0000045910,0.0098530400,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5659,5658,IT_Transmission,IT_Transmission
4227,0.0000002870,0.0000000000,0.0000014920,0.0027369560,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,156.8406650000,5657,5148,IT_Transmission,IT_Transmission
4228,0.0000308200,0.0000000000,0.0001170800,0.2485155610,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,131.0053950000,5673,5274,IT_Transmission,IT_Transmission
4229,0.0000063130,0.0000000000,0.0000200870,0.0405069420,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,116.8302910000,5685,5684,IT_Transmission,IT_Transmission
4230,0.0000332870,0.0000000000,0.0001044540,0.2008925350,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,97.1680500000,5686,5274,IT_Transmission,IT_Transmission
10000000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10000000,1403,_0_1403_ALTEDO,IT_Transmission
10010000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10010000,1449,_1_1449_BORETTO,IT_Transmission
10020000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10020000,1451,_2_1451_BORGONOVO_V_T_,IT_Transmission
10030000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10030000,1451,_3_1451_BORGONUOVO_ZONE,IT_Transmission
10040000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10040000,1452,_4_1452_BEDONIA,IT_Transmission
10050000,0.0004500000,0.0000000000,0.0090000000,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,1000000.0000000000,10050000,1452,_5_1452_BORGOTARO,IT_Transmission
10060000,0.0002324280,0.0000000000,0.0062034590,0.0000000000,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,24.9415000000,10060000,1468,_6_1468_CAPOCOLLE,IT_Transmission
10060001,0.0008039770,0.0000000000,0.0003973680,0.0293402100,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,9.3689000000,10060013,10060000,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060002,0.0009572500,0.0000000000,0.0007159740,0.0004874890,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060020,10060012,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060003,0.0026923240,0.0000000000,0.0020137100,0.0013710970,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060009,10060024,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060004,0.0029235970,0.0000000000,0.0016579520,0.0009571020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,10060015,10060024,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060005,0.0015914120,0.0000000000,0.0011903250,0.0008104610,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060006,10060020,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060006,0.0005623780,0.0000000000,0.0004206340,0.0002864030,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060018,10060006,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060007,0.0016572130,0.0000000000,0.0012395370,0.0008439620,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060002,10060018,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060008,0.0004128010,0.0000000000,0.0003087640,0.0002102310,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060023,10060002,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060009,0.0020341340,0.0000000000,0.0015214760,0.0010359190,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060031,10060045,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060010,0.0035256900,0.0000000000,0.0013128920,0.0007391750,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,10060010,10060019,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060011,0.0021114860,0.0000000000,0.0011974180,0.0006912620,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,10060003,10060010,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060012,0.0021650880,0.0000000000,0.0012278000,0.0007087910,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,10060014,10060003,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060013,0.0016153480,0.0000000000,0.0012082300,0.0008226670,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060005,10060019,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060014,0.0025183500,0.0000000000,0.0009377740,0.0005280010,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,10060021,10060022,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060015,0.0019643130,0.0000000000,0.0007314770,0.0004118350,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,10060017,10060008,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060016,0.0010769070,0.0000000000,0.0008054790,0.0005484300,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060004,10060020,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060017,0.0003548790,0.0000000000,0.0001910390,0.0114209020,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8284000000,10060048,10060000,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060018,0.0006873020,0.0000000000,0.0003721380,0.0231941220,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.8284000000,10060050,10060000,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060019,0.0022816020,0.0000000000,0.0024610520,0.0051220280,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,8.4681000000,10060025,10060000,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060020,0.0070682460,0.0000000000,0.0052524930,0.0087984270,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060026,10060000,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060021,0.0051113270,0.0000000000,0.0037759080,0.0101003590,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060041,10060026,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060022,0.0019815490,0.0000000000,0.0011237390,0.0006487150,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,10060032,10060034,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060023,0.0017948210,0.0000000000,0.0013424650,0.0009140360,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060045,10060047,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060024,0.0018546610,0.0000000000,0.0013872180,0.0009445060,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060027,10060045,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060025,0.0016225340,0.0000000000,0.0012135910,0.0008263030,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060036,10060027,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060026,0.0014358520,0.0000000000,0.0010739720,0.0007312550,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060043,10060037,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060027,0.0011965400,0.0000000000,0.0008949850,0.0006093720,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060042,10060028,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060028,0.0011965400,0.0000000000,0.0008949850,0.0006093720,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,6.8465000000,10060029,10060042,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060029,0.0024176160,0.0000000000,0.0009002760,0.0005068790,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,10060039,10060042,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060030,0.0020481350,0.0000000000,0.0011614910,0.0006705290,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,5.0448000000,10060038,10060043,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
10060031,0.0031479380,0.0000000000,0.0011722340,0.0006600120,-10.0000000000,10.0000000000,-10.0000000000,10.0000000000,3.7836000000,10060044,10060030,_6_1468_CAPOCOLLE,_6_1468_CAPOCOLLE
